t_id,visitas,compartir,duracion,favorito
5194,774110,80555,434,1089
5907,764652,93153,208,657
2254,438056,19287,494,4691
4968,792109,95860,363,1344
4781,770295,47735,458,8639
6925,414610,7437,,4702
9420,41395,17305,315,9857
4472,817265,96762,149,4520
436,538527,53261,609,6255
4731,711965,25653,305,7176
8138,454985,66663,207,1322
669,991283,68561,267,5476
8279,337878,42942,493,3706
3621,244291,71362,302,3837
857,190979,47380,151,5071
25,781859,32604,13,
1249,827268,78827,43,3533
3293,922271,70865,370,2051
649,947971,33714,144,85
4503,226468,72058,,9979
1330,41089,49783,516,9719
8348,271969,47112,,121
8686,230039,39000,238,6812
4319,80899,99842,212,1677
3490,488180,92474,284,7516
939,369220,11987,269,5921
10464,222844,20857,165,4796
5196,945380,54255,,6885
890,507876,99534,435,6276
3609,905618,92430,572,1975
2584,45486,66155,257,733
2155,135908,5680,346,455
8269,897905,13649,209,6954
4282,653656,3044,181,4843
913,883255,23939,,8874
3362,644765,12214,,5034
133,896838,37346,549,446
5713,191828,14908,,4624
3014,787297,46151,390,6612
9015,431514,31359,304,3268
1128,402629,34271,164,6529
8998,552215,33810,505,6179
4513,185613,76178,177,2420
9912,141657,62940,434,3175
4387,878173,21682,,7532
9602,552306,63765,585,8386
8040,890471,20958,329,3926
2734,351509,21608,433,6876
3332,295698,46654,246,2072
1941,890638,64292,310,5036
6182,883318,42510,378,1308
7766,320308,26160,,9642
3392,112690,17812,127,9332
9460,801228,98840,,
4241,241588,67256,221,
6011,863326,52933,292,
2388,838080,17298,,9676
1477,271682,8915,370,1339
6719,971281,3682,568,4432
10196,335018,37230,209,1516
3931,663348,91887,247,1976
9526,813896,58688,443,
391,695034,43448,492,5016
9246,410723,6362,236,7096
9820,207955,28117,210,9384
7888,772188,4852,,9018
5129,961898,80416,249,1100
5518,106719,76212,353,1192
7987,884818,88480,161,7556
9285,22600,44040,370,1451
8412,785511,23794,25,4989
3080,879555,65137,468,1391
9678,418837,5420,460,4192
5764,722473,44669,76,3432
8418,361717,40190,395,76
7920,274876,21435,306,9841
9677,227351,86845,,5042
7123,437161,16035,130,3365
2112,236536,25739,316,8145
1350,562295,80794,360,8340
3647,873082,72513,124,9904
7575,487659,12412,,3041
1142,822084,8736,341,332
6889,607106,42548,429,3739
10455,19381,99728,181,2035
848,305653,2079,176,4041
3503,277671,75321,178,6459
8789,835384,64359,469,2359
6395,409341,11714,558,1526
6163,99870,44763,259,1813
8115,698865,59067,,
5013,678335,78233,195,7470
9837,82427,92010,252,356
4063,67530,84519,172,9436
922,952792,55096,363,8545
5255,611130,61055,313,7896
2476,630312,83469,258,9169
8602,67057,29444,410,2645
3672,137602,56917,716,5679
3011,780609,74729,327,4545
5996,255443,14043,402,8138
8750,873432,69522,234,6375
7476,493625,97458,349,11
5276,838170,95258,177,9034
4313,275178,68360,428,1231
2571,257116,10030,455,4431
4951,346179,97633,558,1154
1879,368981,70751,326,
5729,586881,52667,54,1350
6952,520629,72952,333,
8003,180590,24405,484,3423
7235,28888,62594,285,8324
4004,49771,1487,387,8718
5577,643287,19379,,7125
2168,613853,73367,507,5484
6568,397717,6870,,7578
285,178254,26621,266,454
1016,857408,79220,75,5594
9083,695750,70436,500,3088
4755,936138,3584,,8343
9049,674478,14968,559,2411
8315,734828,92368,204,9356
3439,924109,20944,,3564
3241,516462,27146,343,5399
295,895065,1668,385,9079
9522,286751,63067,474,6654
4301,433591,81610,153,1810
2490,732415,93907,257,9300
7142,968525,97341,589,6401
2743,180620,82160,388,4562
5966,645245,32039,432,1496
9591,239550,13225,365,6728
120,735655,61570,180,8816
10197,628953,22543,,8674
4998,929390,75694,,3885
9108,487409,28683,,2550
4956,604521,62728,370,
2981,660007,89952,18,9405
2206,571144,75311,284,5253
2501,42783,81141,204,926
2433,582534,9931,457,1728
1482,97210,55379,,7017
6772,750178,71850,249,9086
3483,810334,4074,471,9044
2739,170029,27088,72,6713
2235,924439,50414,394,1143
4939,833223,17542,,8251
1412,623663,44062,315,1800
920,83428,40179,,
5515,120858,22889,,9445
5096,445808,64889,169,9762
6716,801320,95931,345,9355
10475,543788,72191,382,4673
1408,603223,30461,,5151
6342,167344,92219,504,1448
8111,229229,55170,261,3572
380,397072,70418,145,
1513,84120,9843,,6856
2804,291238,94244,110,7783
2185,654739,56279,,
4001,598494,80684,404,
9502,923231,82552,449,6353
9981,792094,9549,,3792
9904,787563,82291,267,8551
4495,563798,41815,78,1304
9069,945737,38842,116,3823
6556,102951,65379,160,9548
2274,864180,59832,216,3672
9455,643506,62041,94,
3724,978491,57915,479,2097
420,869558,24973,113,3796
3604,770102,82504,344,4448
3747,374131,87366,190,3642
9661,391062,34528,278,
6281,51810,65281,235,
2730,750482,75486,,6326
3390,931996,23166,,3736
7569,343943,19693,387,
6338,64648,1288,412,7855
4510,698684,23938,168,1793
3654,889816,60733,276,1717
7088,795630,57568,100,1744
3903,333067,37821,239,4941
9365,35177,45828,485,2377
59,706437,21405,75,7765
3395,830262,1378,68,2973
3207,743532,98863,,9767
5540,880859,17916,169,9517
839,554368,40349,182,1626
5841,93360,51233,194,4148
2487,77962,92130,352,3800
6262,649874,39081,161,3423
5675,591221,7820,171,5596
4135,102015,42752,522,5850
7543,610115,45592,438,1191
1209,424516,75613,508,
7536,21600,97338,219,1384
9124,854766,23792,407,552
575,596318,49105,465,1165
4232,109075,65580,135,7260
5702,289711,86259,,6119
1040,239444,66004,,8466
1191,898307,94249,,9402
7659,538424,53636,661,4708
3446,264992,99726,,
1639,349517,44292,379,1888
556,293975,83515,126,2279
2670,791124,68029,,1159
2318,422433,7313,269,7141
9220,839571,55119,209,5164
3149,97412,40318,451,7952
5257,293592,11607,526,8174
9161,783095,30356,668,158
9149,625138,42517,349,6469
1856,452596,41192,328,1328
3543,529851,7925,268,8825
7257,607969,32819,275,6975
8291,499907,57715,262,3645
9349,841091,32152,204,9344
4017,282090,44212,118,7208
8967,108231,30292,80,8194
6144,521479,88447,484,6360
8603,567181,3898,226,9601
220,401534,74230,79,5026
7851,989637,33600,5,4856
5090,716044,81160,,3608
3725,885491,18085,,9748
9451,662561,91823,495,1337
8807,635788,21750,343,8112
2666,467119,33489,149,3748
3172,805421,18190,,7817
782,429700,52558,210,
1317,687173,81963,197,6693
5756,752740,93753,192,5189
8897,332100,85507,669,8172
8022,472367,64977,15,6966
4238,689455,25437,249,4295
2886,22996,29908,320,819
2348,123897,4543,,2909
3753,492135,55763,226,8818
6232,423989,31770,,9969
7149,486618,63141,572,6875
6668,340712,79436,404,9285
5873,176540,11097,457,
3383,188337,40300,248,
10553,959749,90673,,552
574,498719,59493,254,7324
10112,303905,44633,469,3010
5950,333526,99604,265,7566
2667,645008,60011,374,7904
39,444351,85168,229,5980
4612,23869,82915,178,5441
6292,36695,31782,234,
3169,913873,40294,458,2904
7682,228264,62576,150,1204
4969,341653,79547,369,6298
2630,351253,30973,79,4197
7679,817663,46233,303,7857
6779,248877,86195,83,7377
6869,111403,46980,306,485
9445,517759,73941,378,5257
4295,938093,80657,,881
374,986190,93328,295,3533
10182,244218,78905,318,3106
4345,337099,7877,234,7375
9792,29627,9646,137,3812
2224,64500,16161,538,6021
4008,437301,39854,243,9637
4897,306927,63363,228,5060
398,270241,66585,179,979
7035,614249,59407,191,9970
8893,49534,7163,173,440
9323,857011,54202,63,6790
7176,958791,85746,24,9033
474,261543,81861,391,9551
2379,351638,48338,299,211
1160,574568,31381,351,9262
6710,972309,9789,,5
4753,266880,86172,,5101
9045,863937,12639,202,2699
1824,389221,87471,425,2965
9922,6873,70420,,1700
8793,981054,99871,182,4745
1234,93749,65233,220,4887
1256,111255,60771,94,4277
7974,739809,5094,114,9928
6898,486280,90125,222,309
9091,926229,25074,311,6131
8308,737991,51185,604,5041
7539,474056,10280,214,2234
243,651377,44959,534,1473
7496,617960,33065,343,9981
4624,330844,55783,,
2520,827189,56979,248,9851
9298,832631,87050,123,630
2391,420011,85393,,8396
7301,342718,2683,63,8761
7250,248554,39832,73,4445
10477,762470,71937,40,2992
4926,860290,75763,103,1195
8008,912119,62362,71,7634
3244,545401,76775,309,5510
9436,214630,10993,,4151
9106,217446,80817,,3825
7887,971992,32568,129,1997
7120,871349,47782,424,2824
7978,448433,63150,197,7187
2827,62041,73691,119,8694
8529,999529,29930,,2312
8126,23311,98987,296,7975
3511,718972,16513,251,3899
1788,53661,72549,204,1918
2940,739988,39420,175,9708
7683,664288,54121,407,4480
4420,144066,21942,454,8433
8991,865231,,325,208
6922,167405,42938,466,5379
3122,486257,4190,195,472
2101,421895,50345,265,7005
88,966252,47305,423,7892
5409,85193,45740,799,5869
5376,993800,56628,373,5410
319,96237,53480,745,
3068,578166,44289,456,6272
3028,370156,99156,437,9727
6099,59676,89867,295,9905
6088,741449,7836,0,5279
3732,439987,11479,190,7662
9627,862493,4758,,
7358,338506,16745,372,3460
2718,264221,30670,80,6190
8580,231070,43223,76,799
4801,319528,80664,105,1151
8365,827504,85283,188,5202
8361,178650,78506,56,447
3531,68764,36994,125,787
7923,865805,38084,199,6629
9208,815786,95939,939,1351
630,30692,51719,325,6998
1971,1886,35257,343,3997
4444,139518,84903,580,8858
9599,614497,38341,73,7417
2984,44508,23651,492,9909
1830,592237,42934,397,5696
8198,273137,89466,371,2303
4520,294998,56491,123,1445
2555,800624,40643,,258
5792,580193,15295,101,2216
10311,872185,74963,72,100
3952,519177,302,123,6249
3431,706089,97014,120,1194
949,821397,36517,136,4463
37,119892,7921,141,6005
19,194758,18071,276,9776
3187,294491,76306,168,5575
5299,725446,73669,346,4441
10222,152722,34236,147,802
1703,812107,52156,280,9899
10440,84935,42785,74,6584
1725,725726,76943,499,6551
2105,525519,21908,178,6490
5781,13391,1039,328,
10163,736736,59332,354,7646
411,189463,40870,489,5522
5972,913666,7434,474,
1647,634129,64674,254,4710
10064,298705,20134,349,4104
3800,206788,45120,202,7313
2246,386245,56672,259,9655
10480,227594,11317,478,4523
5372,953425,81161,321,7074
8865,443325,88240,584,1309
5759,379871,77196,231,3069
1859,2569,531,387,1425
6051,894366,78131,190,3939
4604,33407,51810,33,3152
5443,486333,67273,313,5969
8176,519815,30931,612,9295
9831,257897,30346,58,7509
430,991430,77160,395,7004
709,315296,31713,453,3141
765,79447,37730,474,4246
8333,370746,76974,466,9295
5620,86718,77834,323,7989
3157,314978,75711,70,629
8585,276738,85731,376,9681
190,898548,63484,312,7840
786,281701,88812,179,3685
6759,397248,80376,463,175
2702,901896,47898,,818
6979,625414,21907,256,5039
5403,780637,37424,389,6326
3719,414682,99282,153,8375
6807,568217,861,41,9674
6282,219498,77945,347,8388
4828,192885,54942,434,998
7689,779874,79794,394,5746
1258,391716,62792,100,1945
8047,187982,50572,15,4834
1316,229978,36888,100,8507
5077,906729,43790,192,7672
9649,306043,88744,291,2888
7618,956875,5802,334,2150
6370,540300,21564,,5104
5076,54262,72176,0,1021
2409,658333,53858,279,4278
9513,890952,35843,154,1835
9672,643134,81971,152,7053
2454,362353,57818,496,2128
289,679579,18474,309,6739
3617,459774,9954,434,7218
644,639991,77125,401,1008
1314,832005,95141,279,752
3176,936965,97979,245,8262
9355,984215,1745,310,5103
5517,787906,4908,169,6391
3283,342119,80285,365,5241
5559,721477,99841,109,4192
3620,129010,9431,,374
2568,485097,10646,,5959
9127,666955,87767,383,7278
8680,124535,2053,340,3882
4607,396599,51455,640,9079
4836,902271,43705,297,6529
7479,125161,4758,194,2361
8662,189345,24208,184,4333
6023,612404,4617,408,9450
6401,274459,64442,212,2450
4435,662938,13340,483,976
6800,596279,23708,686,7190
5046,605670,60843,513,7603
7619,607151,24369,431,4977
5897,177675,58551,716,734
2114,547272,89532,393,4902
7477,373405,78278,323,1486
10465,327385,17415,437,4042
1395,679417,95357,,1306
10495,412950,19866,324,6189
6817,245062,58196,103,8094
4564,921817,99294,214,2906
9906,542353,69141,185,6407
4857,166790,89737,151,6441
9017,161974,68530,172,1224
1632,468337,43263,375,4053
2694,181084,20016,180,2469
573,981459,89331,223,2055
8262,632084,5665,46,5034
7143,136080,4475,12,7356
1401,179116,70583,274,4590
6782,336980,21431,147,97
3674,696395,65209,299,4592
2,243627,70207,190,2706
6444,924019,24303,157,6340
4064,167280,70894,409,5
6250,30453,18540,90,6722
813,213561,2370,182,8108
6931,680811,72080,460,6164
2061,63907,14305,107,5449
9452,297955,49827,,1897
1815,508795,45379,156,7415
9374,317465,89881,,7180
2756,784926,9214,496,4809
10430,972947,6858,360,1878
9670,939067,58383,327,1140
7450,186825,65179,410,2960
1995,869852,57717,,1577
2933,350069,21111,,7546
3973,898365,19059,372,5982
9315,702163,53441,131,8354
1378,158697,2396,,5034
9658,83336,96120,,1307
7976,50522,84315,412,8678
4035,299381,64119,311,
5110,330663,95482,35,8280
6846,615616,32893,659,4637
1844,684314,83785,19,9378
6305,501844,2488,219,6691
1144,789184,3782,469,5058
9240,429347,19284,362,7360
8667,508916,98188,34,9434
7329,79010,52457,122,2165
5333,146415,34510,186,8065
4389,624378,97408,221,5959
2594,471960,75041,,4323
6108,437389,94395,313,3571
1678,633161,26306,162,6046
3857,327166,62925,453,2337
6773,169783,43856,98,8636
1575,78841,44178,173,9399
2970,682267,9844,312,7636
195,303879,33784,50,2959
7926,132339,13069,175,2928
6827,435441,45273,655,8604
7594,454873,72695,167,
3815,795697,39495,178,8868
8843,87181,12430,411,2967
2944,701256,2933,434,2646
1282,256846,81111,344,861
8447,549019,74026,75,9939
1658,91547,25001,270,2114
7334,99896,77542,450,3415
8481,555559,17350,25,412
3824,716433,55192,471,3956
4288,655968,12969,341,6764
5698,346583,3956,683,8905
8947,318350,37906,218,9134
7286,114553,84488,,7835
1302,767438,38874,365,4846
10491,722236,8433,146,
7896,136634,13501,493,4997
9459,699238,8239,373,9714
5633,925605,82459,353,
6823,646604,67069,243,9893
2212,47569,10191,267,2681
2299,333439,65375,126,7541
4007,811968,68521,200,4181
5353,46536,74360,153,7346
8746,565691,12050,343,912
886,302764,91828,,6860
7568,4806,40531,390,4988
9224,276841,62438,116,2775
9442,797734,94903,307,9206
6630,505260,39344,383,6911
559,161536,46309,432,5974
1739,467126,82854,648,
3296,439242,48462,,5082
7770,705609,,12,6465
4941,594751,81532,259,6332
2383,645167,62024,241,4495
9236,126821,54882,321,4487
631,69862,9753,169,4547
9515,23855,3051,179,127
8209,288566,55227,109,6372
341,808073,36116,248,2279
9159,627334,40929,244,373
3491,689833,38107,0,4623
5412,183018,79887,431,9824
9430,800167,45163,232,4431
7321,645241,48270,213,8489
7726,455736,54543,397,7294
1584,378173,89472,165,1842
4677,259551,5465,26,9941
5181,238436,49439,57,
2982,316036,27529,190,5332
9700,509535,88171,144,4336
2936,533723,75345,77,7401
4140,957656,30182,322,8070
9467,912004,85649,378,1537
9255,892082,53270,169,6536
6867,739077,53757,228,9443
7514,443972,79934,90,884
9225,571666,65027,354,5809
4156,61740,44771,233,9357
3025,658486,66854,0,6478
428,506078,92546,438,825
1696,701410,97554,196,8957
1372,655465,80846,482,2598
2324,584081,37787,146,
9558,231795,8735,846,2264
7122,153420,50774,,7812
6930,426259,56640,456,1399
8734,514591,85722,315,7891
4458,919754,94541,667,2263
10245,508563,53446,,9951
5806,194854,97287,317,1729
7230,624810,24226,302,3700
3405,534160,93274,383,1980
6751,797214,48486,49,5365
3464,490522,5139,653,5744
4209,54167,25078,331,4371
4249,99860,81543,193,197
1888,757752,45411,510,6282
8434,543330,99149,387,5334
1496,671951,30640,190,8780
5523,279290,49314,230,4120
6298,224844,11545,377,5483
5167,592228,14012,370,2115
3047,164755,77454,443,7701
2294,86747,63617,651,1855
6385,124535,90816,354,
4028,97111,58594,189,2432
635,287572,97561,176,472
9476,539311,87372,46,5442
2227,298101,30358,,
5746,476059,41280,297,4157
5627,180075,47811,412,4370
5584,972648,69907,101,8988
9946,242151,43030,,4486
8586,134264,942,139,1875
4644,321382,88284,469,8413
3596,830898,22408,621,9016
10072,789629,58251,142,
549,881134,72081,418,4385
910,319932,44879,571,8406
6554,933067,14283,107,3786
8700,454535,78156,444,5326
3110,126002,41214,218,3415
4474,257964,64224,92,5504
3492,556419,63195,427,5832
1587,517173,67370,161,2386
311,687229,9321,404,9870
1346,600171,49199,,1215
7734,968462,83982,,5344
1362,795094,69399,,4492
5418,491348,23662,421,9276
461,14513,31344,352,6604
560,170760,26270,329,
7464,96691,83178,146,
132,986053,11776,461,813
10055,445046,6302,42,652
8566,266416,9456,30,6772
8826,555026,68144,226,6509
7959,7098,86826,102,6240
1758,446693,79408,385,8428
10542,550129,88370,540,939
5993,400698,20366,,9888
7307,576711,76280,323,
10148,876387,69311,253,7729
3344,253208,58594,694,2820
1863,927293,46453,293,3632
5324,133349,26724,379,
7531,280936,9771,346,6404
8158,583750,65437,583,9872
8593,695948,62273,237,8290
5191,414675,61437,113,
282,40285,71041,,
4821,201498,57050,,6730
5902,557705,39250,155,4410
5886,612032,33546,4,4647
2033,640340,77829,290,7798
4557,743689,42096,175,
238,611246,78123,325,
6628,250789,85507,46,1517
1674,307477,26307,458,6694
5086,593448,57817,237,2194
6373,497198,86281,324,7025
5834,819745,9848,330,8332
473,798364,33038,113,2124
6520,732165,62208,219,6069
4598,541048,77459,74,9629
76,419143,94880,162,3985
4041,308557,82416,24,8222
4094,87640,99791,475,9998
10022,991686,99683,249,6693
9380,6579,35568,448,
5204,966485,88137,375,5787
7897,969096,8319,,2076
10497,998187,36276,25,6883
10240,4342,36650,,4136
7555,910451,37771,,1477
5024,298796,24239,145,893
7784,391074,35383,273,8958
8535,661517,46808,149,4371
10322,890458,18981,22,4587
4127,461679,72034,550,8776
8864,977060,83568,,4669
4832,407446,35192,645,1340
7518,862812,24937,,6289
8665,290658,16665,455,9526
3319,697304,40314,64,8622
8156,729919,53378,,359
904,856760,30648,164,2523
4442,129334,82226,528,2772
4578,547552,11667,404,5674
6036,275356,41151,206,3690
1253,746607,94923,56,178
8946,900738,18410,469,7912
10032,302157,41245,699,8473
1367,931530,1670,56,2040
6096,652904,83406,4,1356
1430,95482,37160,170,5415
707,700070,47388,,148
4646,628165,80500,237,9187
279,502332,74278,75,3764
7941,697626,61430,208,2641
9470,517682,79272,150,1816
2459,738661,8675,261,2692
8857,181430,12277,443,4572
6866,510061,74860,334,5749
3191,553135,53123,306,4900
1149,297601,51326,58,1940
8659,313344,6371,463,2482
9862,85484,67936,380,5049
2875,4542,64689,684,3663
1704,641129,44302,235,5594
9082,329595,21468,,9558
5910,967338,76626,6,6261
3479,15298,14457,306,1675
9490,948278,93718,303,9580
6847,390306,80237,164,9423
4809,36095,267,266,
6193,853379,,431,9557
5884,722908,92710,378,1735
3379,999258,8983,238,5494
9272,931816,62812,208,794
595,224789,96266,146,4202
8464,420868,87178,357,8661
3473,456872,54836,574,1163
3286,194475,15539,97,4788
8165,617535,11944,186,8259
3984,985702,90441,385,5782
5494,180093,39846,149,1849
7273,622401,89732,,3162
1268,154442,30646,,3588
10160,326281,10725,415,428
8228,893317,67468,170,6160
3053,94811,33152,,3043
3649,181771,69353,328,7586
395,412791,28800,178,3720
254,784326,7018,483,3341
388,19241,35950,128,513
4057,598002,85394,234,8129
122,943379,55572,370,5697
8565,951728,92988,457,5300
7287,854405,75012,97,7430
799,755472,66415,373,5821
6052,135981,53258,363,5597
1493,300510,31480,432,5775
5300,211461,37283,203,8972
8661,841193,58937,477,8188
1814,51866,38049,345,1479
4098,475706,58547,416,287
8542,183307,72777,343,
1057,579562,82017,,9904
296,632385,99139,268,9236
8500,264508,87999,236,2442
8270,882538,1996,82,3934
1163,525910,60561,244,590
7884,423850,10489,,2235
6629,967747,49618,149,7434
1391,87603,35906,106,1843
444,316451,60009,357,6625
5913,422514,51777,387,5189
7773,183760,47423,209,8507
9530,772774,44460,,9696
8870,763757,5927,339,2646
744,776261,58401,155,3398
7806,430611,33869,373,9405
8362,90139,14755,187,9433
4839,726126,41469,354,3835
955,617885,11532,157,9705
6368,87049,21929,274,
10505,25158,40,284,
823,106500,15166,178,2645
10392,896309,44849,83,2663
616,441998,37751,42,8498
9465,210070,76404,223,7497
5001,137426,85546,372,6680
5923,939836,72942,264,2178
9651,841868,33589,373,
2671,253176,85990,303,2883
3020,744295,86441,315,7131
2548,956695,72836,81,9216
4507,456037,57065,142,9915
176,481914,37534,455,7402
2322,952109,4295,,4273
1387,79368,50306,402,9339
8199,126288,40877,254,5589
7772,742077,19652,132,1721
5721,659082,71642,280,2825
8433,174876,769,298,8254
9167,171429,82256,223,2634
8571,254897,36982,40,7704
1827,23589,64150,58,3940
10075,656766,5810,340,2935
1076,581192,5742,124,7121
594,346568,15541,284,9915
2495,392178,25527,211,
9331,71955,74161,249,201
10140,116918,71305,178,2518
8880,487299,77608,353,9454
7585,181840,17499,186,7369
8768,937583,37234,383,7157
968,120849,63924,366,2302
5805,903910,36770,,
2450,188144,8471,166,4992
10325,442949,34931,186,
78,617076,84028,27,6700
8131,837706,16127,278,479
10380,551382,18048,213,434
2494,424155,88339,538,8155
349,131965,18609,,2092
2575,825823,10307,109,6016
6231,23172,20585,394,3312
6026,900812,39337,352,1334
5157,531694,34404,564,7457
6946,121974,1307,278,3007
2446,513048,41802,112,2422
2925,807747,64335,398,3878
1068,548008,96870,578,9688
2416,772793,84047,146,1866
8930,753323,7864,115,8037
7168,712114,26443,34,2607
5797,328037,95011,0,
498,118177,22939,30,9337
9882,32723,41130,,5369
10074,961253,55958,257,4957
10229,271557,18829,114,3593
8164,862863,86302,219,3507
4960,822890,38825,296,7140
5022,360610,7393,591,4380
6565,426820,62416,278,3213
8286,402427,92247,79,6937
8030,821561,26547,379,1754
10447,97010,31858,62,338
4252,368842,68445,380,5881
3541,730701,34856,401,7671
2808,135561,90807,147,2783
2455,815318,82697,163,8337
9248,802484,52148,220,9892
1709,274922,99406,95,
732,885258,22356,29,7433
7717,305963,47351,155,2806
6652,851395,58606,,9388
2236,438292,39173,328,5933
6691,477374,27593,564,6399
8189,563906,75780,391,5378
2201,707533,42754,92,211
5453,527660,862,135,3288
5424,57847,93825,235,4470
5594,698044,59423,328,6966
6056,570939,34521,176,6872
7,761247,28997,13,8317
8295,508684,47742,532,1274
3448,120591,54268,127,
7721,587571,69706,367,9298
2552,386986,8651,384,2779
1073,791575,38207,514,1595
1862,604452,37373,506,6164
5441,122873,26029,155,4700
9387,104930,22338,188,6749
6536,712275,81243,236,7927
5033,370392,69240,195,3173
5342,806794,60918,59,4821
1841,514086,74136,171,5332
1136,588120,493,302,7736
6189,15288,59587,16,
3129,132590,45176,476,6831
1336,659121,23398,284,4766
7457,897125,96173,159,9630
6302,20576,81370,334,3747
9115,498992,25442,0,5834
7876,851312,36706,17,1964
5166,64723,16320,170,7032
4290,983089,43907,166,321
9919,630935,28617,,9060
9691,563729,40116,79,6869
4336,632296,8320,372,6420
7614,45946,69764,100,5726
5108,973799,63564,152,9855
7060,853787,34974,331,6143
7056,221016,11588,171,
6045,860771,10872,553,2504
8379,223309,2348,,4110
1795,813549,89179,,5444
9975,836795,19303,213,9301
4628,769967,12536,134,6
4125,598196,40906,366,999
6116,729964,93731,241,3202
4152,887077,26356,163,3759
7889,719744,40713,118,6556
1813,17960,57474,164,7804
4885,701365,88624,53,8161
5071,445935,78851,387,
5952,132933,89161,477,2653
6021,718453,84612,192,6165
7159,127515,11399,181,
6569,390182,53239,711,3792
2637,20610,54243,279,4171
6374,876750,86980,366,6437
1267,305997,23912,333,1140
7725,386351,94090,420,4222
3266,232777,47412,,4456
895,817016,1551,,6251
2020,29417,62597,48,3518
2512,532766,74249,,7885
3346,542548,,961,1025
1750,563971,71186,,3314
1400,738424,68375,,1051
3663,810747,92851,276,7244
5137,38020,51467,299,326
10463,994415,39682,,6620
7937,424202,84237,356,6258
5382,273281,98310,476,6578
8964,297981,18211,231,9305
5823,244263,91111,242,6979
3404,938499,21103,630,1367
9094,211628,62576,362,9881
125,287584,24968,58,4452
2641,264499,15132,173,3961
4614,341768,51632,,8597
2245,882372,67250,68,5351
5998,735282,75670,341,2525
8017,544695,99137,388,5682
5761,88321,93134,133,96
7802,702559,10513,204,5577
3033,894460,98106,244,1756
8792,64934,10210,359,3370
3849,530451,90464,428,8116
7521,358178,62381,148,4555
10100,334,81189,513,5853
2608,473285,17187,289,2616
9245,576904,7673,290,6283
5953,881871,55596,404,716
4978,515405,57999,257,2413
2191,279369,87219,,3132
5916,433152,53101,451,4926
7323,965773,68546,226,7277
4525,664774,8880,37,4099
3956,584211,95726,367,9334
1307,407844,81398,262,9805
338,386431,35944,237,5970
6127,958673,12603,173,9310
4333,922384,47913,91,3728
2225,866218,69566,71,5697
9885,366766,15596,148,128
10063,162113,54532,267,5758
6284,741182,53749,504,6211
9556,794056,,62,9816
872,407655,26653,0,1885
6228,113134,59593,403,1666
745,521469,77590,,6306
1692,882320,26899,509,5285
1404,705927,32471,347,9391
4310,781677,82294,666,406
5611,29607,37234,268,9823
9813,913991,48641,472,9597
2613,614178,70977,242,8163
2055,4191,51077,179,5506
9656,560262,39009,304,7349
8811,874712,96561,332,4919
8503,289125,53363,457,5952
6789,971372,2889,,8632
5390,79599,73357,439,3382
7749,592475,4475,237,9963
4108,492837,24125,383,3613
4902,63160,25064,232,1262
6868,770033,78645,167,1148
9260,637055,61679,512,7015
4502,251767,78049,622,2916
3970,943772,65967,88,669
4121,852355,72568,414,7971
8432,483398,49374,514,9554
4036,576084,67959,606,
5504,899971,64108,58,5131
8426,274512,31468,186,6491
5179,425671,58264,86,9493
4882,474110,49934,322,7441
2262,653278,61319,194,
1646,937897,24375,717,750
4488,12342,78253,260,1679
301,441767,82719,276,
3838,400795,71002,349,8506
6450,23106,32970,,648
3587,889632,99054,128,6433
1866,541455,75793,309,7139
2752,438824,66272,338,1503
7655,777297,97921,360,4281
7188,245798,20251,,
4189,256780,20367,10,7054
4555,926497,94798,416,3926
7855,839574,5046,234,6004
6741,339913,67087,524,744
6355,577355,42911,77,9065
9842,101940,52020,143,9883
4863,431794,47557,720,4580
5360,921991,10047,323,154
3185,13581,8786,88,6202
1637,944405,49039,465,9721
9059,63036,44957,,4812
8218,369960,7470,,624
3646,314249,80085,261,7300
5338,462598,59224,215,1302
3787,26169,69458,200,3805
7899,108954,41623,275,1736
2720,760657,30921,369,2717
6365,235686,95467,615,4235
2071,975070,9944,393,1357
6151,138681,16219,458,7620
3377,108452,95388,84,1746
10494,578954,50607,343,2224
9713,83839,48622,78,7536
7009,977084,51955,184,6426
5037,636741,69909,285,6938
5632,959563,21303,49,
4649,309879,35039,198,7577
9772,699435,97562,101,3195
278,937578,34964,370,
10312,716911,38184,194,
7675,565518,55646,159,9533
6839,541502,80430,426,7242
5709,542086,38557,151,
5130,967515,64815,435,6521
6187,527771,82506,117,4103
7107,100903,91931,159,1557
7162,521956,19713,446,9446
9725,528827,93529,524,
1896,752486,35724,516,5614
8107,231000,45482,60,6502
5314,322181,94526,,1931
9417,127279,1121,529,3235
1390,982823,94525,227,2654
3458,606050,33967,561,9591
673,293844,41640,,9726
6438,726658,89250,27,616
8579,420029,95417,356,6944
9836,526278,94536,167,3913
7085,411292,28906,69,9890
4847,259475,32248,508,3936
4927,97646,48392,343,1823
5736,76996,39408,,6652
10413,182971,75536,94,9405
5597,202935,52903,512,1103
4037,533896,57989,414,686
8231,726911,83023,293,8625
2193,700316,64162,202,2581
2830,9956,30123,269,6328
2819,255281,77325,299,7465
8410,880041,75278,329,4485
8253,265968,4291,282,1840
6983,555107,20470,387,341
9423,317200,88439,32,6188
724,246863,63056,585,7080
7043,579931,34768,196,1070
3658,137011,26724,423,2678
10015,268526,50868,674,4445
5531,204374,1740,204,4092
6360,696830,60407,314,3436
5481,716595,65755,261,660
8835,460189,81030,121,395
10486,684851,54007,390,2360
