,t_id,pais,idioma
5530,9831,Turkey,English
5531,430,India,English
5532,709,Russia,English
5533,765,South Korea,English
5534,8333,South Korea,English
5535,5620,France,English
5536,3157,Vietnam,English
5537,8585,Brazil,English
5538,190,Thailand,English
5539,786,Argentina,English
5540,6759,Vietnam,English
5541,2702,Kenya,English
5542,6979,Vietnam,English
5543,5403,South Korea,English
5544,3719,South Korea,English
5545,6807,Indonesia,English
5546,6282,Japan,English
5547,4828,Pakistan,English
5548,7689,Colombia,English
5549,1258,Indonesia,English
5550,8047,Nigeria,English
5551,1316,Colombia,English
5552,5077,United Kingdom,English
5553,9649,Indonesia,English
5554,7618,Colombia,English
5555,6370,Thailand,English
5556,5076,Thailand,English
5557,2409,India,English
5558,9513,Russia,English
5559,9672,Kenya,English
5560,2454,South Africa,English
5561,289,Ukraine,English
5562,3617,China,English
5563,644,Sudan,English
5564,1314,Argentina,English
5565,3176,Algeria,English
5566,9355,United Kingdom,English
5567,5517,Uganda,English
5568,3283,Egypt,English
5569,5559,United Kingdom,English
5570,3620,Spain,English
5571,2568,India,English
5572,9127,Ethiopia,English
5573,8680,France,English
5574,4607,Brazil,English
5575,4836,Argentina,English
5576,7479,Pakistan,English
5577,8662,Pakistan,English
5578,6023,Vietnam,English
5579,6401,Myanmar,English
5580,4435,Bangladesh,English
5581,6800,Vietnam,English
5582,5046,India,English
5583,7619,DR Congo,English
5584,5897,Pakistan,English
5585,2114,China,English
5586,7477,Spain,English
5587,10465,Japan,English
5588,1395,Egypt,English
5589,10495,Japan,English
5590,6817,Thailand,English
5591,4564,Thailand,English
5592,9906,India,English
5593,4857,Sudan,English
5594,9017,Germany,English
5595,1632,Russia,English
5596,2694,Ukraine,English
5597,573,Bangladesh,English
5598,8262,Spain,English
5599,7143,Italy,English
5600,1401,Tanzania,English
5601,6782,Russia,English
5602,3674,Algeria,English
5603,2,Tanzania,English
5604,6444,Myanmar,English
5605,4064,Germany,English
5606,6250,Iran,English
5607,813,DR Congo,English
5608,6931,South Africa,English
5609,2061,Spain,English
5610,9452,Ethiopia,English
5611,1815,Iran,English
5612,9374,Mexico,English
5613,2756,Egypt,English
5614,10430,Argentina,English
5615,9670,Russia,English
5616,7450,South Korea,English
5617,1995,China,English
5618,2933,Vietnam,English
5619,3973,Spain,English
5620,9315,Germany,English
5621,1378,Thailand,English
5622,9658,Tanzania,English
5623,7976,India,English
5624,4035,Uganda,English
5625,5110,Nigeria,English
5626,6846,Turkey,English
5627,1844,Philippines,English
5628,6305,Uganda,English
5629,1144,Thailand,English
5630,9240,Italy,English
5631,8667,France,English
5632,7329,Ukraine,English
5633,5333,India,English
5634,4389,Iran,English
5635,2594,Nigeria,English
5636,6108,Turkey,English
5637,1678,Vietnam,English
5638,3857,Ethiopia,English
5639,6773,Brazil,English
5640,1575,China,English
5641,2970,Mexico,English
5642,195,South Korea,English
5643,7926,Uganda,English
5644,6827,Sudan,English
5645,7594,Colombia,English
5646,3815,Japan,English
5647,8843,Japan,English
5648,2944,Russia,English
5649,1282,Spain,English
5650,8447,United States,English
5651,1658,Mexico,English
5652,7334,Indonesia,English
5653,8481,Algeria,English
5654,3824,Ukraine,English
5655,4288,Argentina,English
5656,5698,Kenya,English
5657,8947,DR Congo,English
5658,7286,Kenya,English
5659,1302,Egypt,English
5660,10491,Iran,English
5661,7896,Indonesia,English
5662,9459,Spain,English
5663,5633,Sudan,English
5664,6823,Thailand,English
5665,2212,Spain,English
5666,2299,Bangladesh,English
5667,4007,China,English
5668,5353,Ethiopia,English
5669,8746,Egypt,English
5670,886,Kenya,English
5671,7568,Ethiopia,English
5672,9224,Japan,English
5673,9442,Egypt,English
5674,6630,Myanmar,English
5675,559,DR Congo,English
5676,1739,Mexico,English
5677,3296,United Kingdom,English
5678,7770,Colombia,English
5679,4941,Mexico,English
5680,2383,Egypt,English
5681,9236,Italy,English
5682,631,Mexico,English
5683,9515,Iran,English
5684,8209,United Kingdom,English
5685,341,United Kingdom,English
5686,9159,South Korea,English
5687,3491,Myanmar,English
5688,5412,Argentina,English
5689,9430,Algeria,English
5690,7321,Tanzania,English
5691,7726,South Africa,English
5692,1584,Argentina,English
5693,4677,India,English
5694,5181,Ukraine,English
5695,2982,Uganda,English
5696,9700,Russia,English
5697,2936,China,English
5698,4140,Uganda,English
5699,9467,United States,English
5700,9255,China,English
5701,6867,Indonesia,English
5702,7514,Myanmar,English
5703,9225,Thailand,English
5704,4156,Algeria,English
5705,3025,Colombia,English
5706,428,United Kingdom,English
5707,1696,United Kingdom,English
5708,1372,Colombia,English
5709,2324,South Africa,English
5710,9558,Colombia,English
5711,7122,Pakistan,English
5712,6930,Mexico,English
5713,8734,DR Congo,English
5714,4458,Philippines,English
5715,10245,Ukraine,English
5716,5806,Nigeria,English
5717,7230,Ethiopia,English
5718,3405,Egypt,English
5719,6751,Ukraine,English
5720,3464,Spain,English
5721,4209,Sudan,English
5722,4249,Myanmar,English
5723,1888,DR Congo,English
5724,8434,Bangladesh,English
5725,1496,Vietnam,English
5726,5523,Pakistan,English
5727,6298,Spain,English
5728,5167,Iran,English
5729,3047,Mexico,English
5730,2294,China,English
5731,6385,DR Congo,English
5732,4028,Iran,English
5733,635,Philippines,English
5734,9476,Myanmar,English
5735,2227,Russia,English
5736,5746,Italy,English
5737,5627,India,English
5738,5584,Spain,English
5739,9946,Myanmar,English
5740,8586,Pakistan,English
5741,4644,Turkey,English
5742,3596,Uganda,English
5743,10072,India,English
5744,549,Ukraine,English
5745,910,Colombia,English
5746,6554,Ukraine,English
5747,8700,Egypt,English
5748,3110,China,English
5749,4474,Japan,English
5750,3492,Egypt,English
5751,1587,Brazil,English
5752,311,Egypt,English
5753,1346,Myanmar,English
5754,7734,DR Congo,English
5755,1362,Germany,English
5756,5418,Ethiopia,English
5757,461,South Africa,English
5758,560,Ethiopia,English
5759,7464,South Korea,English
5760,132,Sudan,English
5761,10055,Colombia,English
5762,8566,Vietnam,English
5763,8826,South Korea,English
5764,7959,Egypt,English
5765,1758,Philippines,English
5766,10542,Thailand,English
5767,5993,Japan,English
5768,7307,Tanzania,English
5769,10148,Bangladesh,English
5770,3344,Turkey,English
5771,1863,Sudan,English
5772,5324,Thailand,English
5773,7531,Philippines,English
5774,8158,South Africa,English
5775,8593,United Kingdom,English
5776,5191,Mexico,English
5777,282,Egypt,English
5778,4821,Iran,English
5779,5902,Ukraine,English
5780,5886,Turkey,English
5781,2033,France,English
5782,4557,Ukraine,English
5783,238,Nigeria,English
5784,6628,South Africa,English
5785,1674,Russia,English
5786,5086,Colombia,English
5787,6373,Iran,English
5788,5834,Bangladesh,English
5789,473,Spain,English
5790,6520,Spain,English
5791,4598,Brazil,English
5792,76,South Korea,English
5793,4041,Indonesia,English
5794,4094,Pakistan,English
5795,10022,Thailand,English
5796,9380,United States,English
5797,5204,South Korea,English
5798,7897,Brazil,English
5799,10497,Ukraine,English
5800,10240,Iran,English
5801,7555,Turkey,English
5802,5024,South Korea,English
5803,7784,Thailand,English
5804,8535,Tanzania,English
5805,10322,Thailand,English
5806,4127,Colombia,English
5807,8864,Ukraine,English
5808,4832,South Korea,English
5809,7518,Turkey,English
5810,8665,Bangladesh,English
5811,3319,Sudan,English
5812,8156,DR Congo,English
5813,904,Sudan,English
5814,4442,Kenya,English
5815,4578,Kenya,English
5816,6036,Philippines,English
5817,1253,France,English
5818,8946,Russia,English
5819,10032,Indonesia,English
5820,1367,Myanmar,English
5821,6096,Ethiopia,English
5822,1430,Sudan,English
5823,707,Iran,English
5824,4646,Bangladesh,English
5825,279,Brazil,English
5826,7941,Mexico,English
5827,9470,India,English
5828,2459,Spain,English
5829,8857,Mexico,English
5830,6866,Bangladesh,English
5831,3191,Kenya,English
5832,1149,Sudan,English
5833,8659,Nigeria,English
5834,9862,China,English
5835,2875,DR Congo,English
5836,1704,China,English
5837,9082,United Kingdom,English
5838,5910,Colombia,English
5839,3479,Ukraine,English
5840,9490,Ukraine,English
5841,6847,Argentina,English
5842,4809,Brazil,English
5843,6193,Italy,English
5844,5884,Vietnam,English
5845,3379,Iran,English
5846,9272,China,English
5847,595,Nigeria,English
5848,8464,United Kingdom,English
5849,3473,Egypt,English
5850,3286,Myanmar,English
5851,8165,Indonesia,English
5852,3984,Mexico,English
5853,5494,Myanmar,English
5854,7273,Turkey,English
5855,1268,United Kingdom,English
5856,10160,Nigeria,English
5857,8228,India,English
5858,3053,France,English
5859,3649,Uganda,English
5860,395,Argentina,English
5861,254,India,English
5862,388,Colombia,English
5863,4057,Kenya,English
5864,122,Italy,English
5865,8565,Iran,English
5866,7287,Vietnam,English
5867,799,Brazil,English
5868,6052,Kenya,English
5869,1493,South Africa,English
5870,5300,Uganda,English
5871,8661,Mexico,English
5872,1814,Brazil,English
5873,4098,Pakistan,English
5874,8542,Vietnam,English
5875,1057,Myanmar,English
5876,296,United Kingdom,English
5877,8500,United Kingdom,English
5878,8270,China,English
5879,1163,Turkey,English
5880,7884,Bangladesh,English
5881,6629,Algeria,English
5882,1391,India,English
5883,444,Russia,English
5884,5913,Japan,English
5885,7773,United Kingdom,English
5886,9530,India,English
5887,8870,Uganda,English
5888,744,Germany,English
5889,7806,India,English
5890,8362,Kenya,English
5891,4839,Mexico,English
5892,955,Ethiopia,English
5893,6368,Germany,English
5894,10505,Italy,English
5895,823,Pakistan,English
5896,10392,Kenya,English
5897,616,Philippines,English
5898,9465,Ukraine,English
5899,5001,South Korea,English
5900,5923,Ethiopia,English
5901,9651,United States,English
5902,2671,Colombia,English
5903,3020,United States,English
5904,2548,Ukraine,English
5905,4507,Colombia,English
5906,176,Japan,English
5907,2322,Colombia,English
5908,1387,South Korea,English
5909,8199,Vietnam,English
5910,7772,Sudan,English
5911,5721,Argentina,English
5912,8433,Russia,English
5913,9167,Sudan,English
5914,8571,Ukraine,English
5915,1827,Iran,English
5916,10075,Russia,English
5917,1076,Argentina,English
5918,594,DR Congo,English
5919,2495,Thailand,English
5920,9331,South Africa,English
5921,10140,Russia,English
5922,8880,Colombia,English
5923,7585,Turkey,English
5924,8768,China,English
5925,968,Nigeria,English
5926,5805,Egypt,English
5927,2450,Brazil,English
5928,10325,Ukraine,English
5929,78,Colombia,English
5930,8131,Ukraine,English
5931,10380,United States,English
5932,2494,Bangladesh,English
5933,349,India,English
5934,2575,Nigeria,English
5935,6231,Kenya,English
5936,6026,India,English
5937,5157,Ukraine,English
5938,6946,Kenya,English
5939,2446,Algeria,English
5940,2925,Kenya,English
5941,1068,Sudan,English
5942,2416,Turkey,English
5943,8930,Russia,English
5944,7168,Algeria,English
5945,5797,Brazil,English
5946,498,Spain,English
5947,9882,Iran,English
5948,10074,Thailand,English
5949,10229,Bangladesh,English
5950,8164,United Kingdom,English
5951,4960,Philippines,English
5952,5022,Japan,English
5953,6565,Mexico,English
5954,8286,Egypt,English
5955,8030,France,English
5956,10447,Uganda,English
5957,4252,Thailand,English
5958,3541,Bangladesh,English
5959,2808,Germany,English
5960,2455,Colombia,English
5961,9248,Bangladesh,English
5962,1709,Tanzania,English
5963,732,Italy,English
5964,7717,Russia,English
5965,6652,Kenya,English
5966,2236,Spain,English
5967,6691,Ethiopia,English
5968,8189,United Kingdom,English
5969,2201,Russia,English
5970,5453,Germany,English
5971,5424,Myanmar,English
5972,5594,Philippines,English
5973,6056,Sudan,English
5974,7,Mexico,English
5975,8295,Kenya,English
5976,3448,Japan,English
5977,7721,Spain,English
5978,2552,Russia,English
5979,1073,Italy,English
5980,1862,Colombia,English
5981,5441,Sudan,English
5982,9387,Argentina,English
5983,6536,Argentina,English
5984,5033,South Korea,English
5985,5342,Uganda,English
5986,1841,Egypt,English
5987,1136,Japan,English
5988,6189,United Kingdom,English
5989,3129,Japan,English
5990,1336,Bangladesh,English
5991,7457,India,English
5992,6302,Philippines,English
5993,9115,Bangladesh,English
5994,7876,Egypt,English
5995,5166,United States,English
5996,4290,Colombia,English
5997,9919,Italy,English
5998,9691,Japan,English
5999,4336,United States,English
6000,7614,Indonesia,English
6001,5108,Philippines,English
6002,7060,Bangladesh,English
6003,7056,Brazil,English
6004,6045,Mexico,English
6005,8379,Pakistan,English
6006,1795,Algeria,English
6007,9975,Spain,English
6008,4628,South Korea,English
6009,4125,Ethiopia,English
6010,6116,Nigeria,English
6011,4152,Italy,English
6012,7889,Ethiopia,English
6013,1813,Russia,English
6014,4885,Bangladesh,English
6015,5071,Uganda,English
6016,5952,DR Congo,English
6017,6021,Turkey,English
6018,7159,Spain,English
6019,6569,United Kingdom,English
6020,2637,Uganda,English
6021,6374,Spain,English
6022,1267,France,English
6023,7725,Iran,English
6024,3266,Mexico,English
6025,895,Uganda,English
6026,2020,Bangladesh,English
6027,2512,France,English
6028,3346,France,English
6029,1750,Spain,English
6030,1400,United States,English
6031,3663,Russia,English
6032,5137,Pakistan,English
6033,10463,China,English
6034,7937,Uganda,English
6035,5382,Pakistan,English
6036,8964,Tanzania,English
6037,5823,Colombia,English
6038,3404,Mexico,English
6039,9094,Pakistan,English
6040,125,Myanmar,English
6041,2641,Iran,English
6042,4614,Mexico,English
6043,2245,Indonesia,English
6044,5998,Myanmar,English
6045,8017,Japan,English
6046,5761,Vietnam,English
6047,7802,South Korea,English
6048,3033,DR Congo,English
6049,8792,Sudan,English
6050,3849,Myanmar,English
6051,7521,Philippines,English
6052,10100,Ukraine,English
6053,2608,India,English
6054,9245,United Kingdom,English
6055,5953,Philippines,English
6056,4978,South Korea,English
6057,2191,DR Congo,English
6058,5916,Ethiopia,English
6059,7323,China,English
6060,4525,South Africa,English
6061,3956,Bangladesh,English
6062,1307,Italy,English
6063,338,Italy,English
6064,6127,Sudan,English
6065,4333,Vietnam,English
6066,2225,Kenya,English
6067,9885,DR Congo,English
6068,10063,United States,English
6069,6284,Algeria,English
6070,9556,Philippines,English
6071,872,Germany,English
6072,6228,Vietnam,English
6073,745,Pakistan,English
6074,1692,Indonesia,English
6075,1404,Italy,English
6076,4310,Algeria,English
6077,5611,Japan,English
6078,9813,Spain,English
6079,2613,Spain,English
6080,2055,Argentina,English
6081,9656,Spain,English
6082,8811,Vietnam,English
6083,8503,Indonesia,English
6084,6789,Argentina,English
6085,5390,Spain,English
6086,7749,Bangladesh,English
6087,4108,Bangladesh,English
6088,4902,Turkey,English
6089,6868,Russia,English
6090,9260,Germany,English
6091,4502,Turkey,English
6092,3970,Brazil,English
6093,4121,United Kingdom,English
6094,8432,Indonesia,English
6095,4036,Italy,English
6096,5504,Turkey,English
6097,8426,France,English
6098,5179,Colombia,English
6099,4882,Thailand,English
6100,2262,Mexico,English
6101,1646,Thailand,English
6102,4488,Germany,English
6103,301,Thailand,English
6104,3838,Indonesia,English
6105,6450,Philippines,English
6106,3587,Egypt,English
6107,1866,Kenya,English
6108,2752,Japan,English
6109,7655,Vietnam,English
6110,7188,Turkey,English
6111,4189,Egypt,English
6112,4555,Germany,English
6113,7855,United Kingdom,English
6114,6741,Mexico,English
6115,6355,Tanzania,English
6116,9842,Kenya,English
6117,4863,Sudan,English
6118,5360,South Korea,English
6119,3185,India,English
6120,1637,Kenya,English
6121,9059,Ethiopia,English
6122,8218,Myanmar,English
6123,3646,Iran,English
6124,5338,Germany,English
6125,3787,Pakistan,English
6126,7899,Nigeria,English
6127,2720,India,English
6128,6365,Bangladesh,English
6129,2071,Spain,English
6130,6151,Philippines,English
6131,3377,Kenya,English
6132,10494,Iran,English
6133,9713,Russia,English
6134,7009,Algeria,English
6135,5037,Sudan,English
6136,5632,Sudan,English
6137,4649,South Africa,English
6138,9772,Mexico,English
6139,278,France,English
6140,10312,Uganda,English
6141,7675,Bangladesh,English
6142,6839,France,English
6143,5709,Spain,English
6144,5130,Mexico,English
6145,6187,United States,English
6146,7107,Spain,English
6147,7162,Egypt,English
6148,9725,Philippines,English
6149,1896,Argentina,English
6150,8107,Kenya,English
6151,5314,DR Congo,English
6152,9417,South Africa,English
6153,1390,South Korea,English
6154,3458,Italy,English
6155,673,Vietnam,English
6156,6438,Vietnam,English
6157,8579,Myanmar,English
6158,9836,Algeria,English
6159,7085,Tanzania,English
6160,4847,United States,English
6161,4927,Ethiopia,English
6162,5736,United Kingdom,English
6163,10413,Myanmar,English
6164,5597,Germany,English
6165,4037,South Korea,English
6166,8231,Pakistan,English
6167,2193,Brazil,English
6168,2830,Pakistan,English
6169,2819,South Africa,English
6170,8410,Tanzania,English
6171,8253,Mexico,English
6172,6983,Kenya,English
6173,9423,Colombia,English
6174,724,United Kingdom,English
6175,7043,Iran,English
6176,3658,Russia,English
6177,10015,Algeria,English
6178,5531,Myanmar,English
6179,6360,Indonesia,English
6180,5481,France,English
6181,8835,Argentina,English
6182,10486,United States,English
6183,10181,South Korea,English
6184,5601,Turkey,English
6185,3520,Ukraine,English
6186,4499,Algeria,English
6187,5231,Brazil,English
6188,7116,Bangladesh,English
6189,10517,Kenya,English
6190,5389,Argentina,English
6191,153,Germany,English
6192,2484,Thailand,English
6193,3166,Algeria,English
6194,1736,Thailand,English
6195,5766,Argentina,English
6196,3335,China,English
6197,3976,Pakistan,English
6198,4530,Nigeria,English
6199,210,Uganda,English
6200,2561,Germany,English
6201,453,Ethiopia,English
6202,9598,United States,English
6203,9187,South Africa,English
6204,2410,Myanmar,English
6205,6699,Mexico,English
6206,7627,Uganda,English
6207,4487,Mexico,English
6208,4716,Philippines,English
6209,1003,Sudan,English
6210,5801,Brazil,English
6211,7931,Japan,English
6212,977,Thailand,English
6213,2572,Myanmar,English
6214,8855,Turkey,English
6215,7932,Iran,English
6216,3007,Tanzania,English
6217,5833,Egypt,English
6218,1290,Ukraine,English
6219,522,Bangladesh,English
6220,9759,Nigeria,English
6221,9832,Philippines,English
6222,7005,Iran,English
6223,6300,Philippines,English
6224,4634,United Kingdom,English
6225,7638,South Africa,English
6226,142,Iran,English
6227,8613,Bangladesh,English
6228,9901,Egypt,English
6229,5168,Germany,English
6230,10045,Myanmar,English
6231,9542,India,English
6232,2794,Japan,English
6233,7171,Russia,English
6234,2043,Egypt,English
6235,9887,China,English
6236,7475,Kenya,English
6237,7836,Spain,English
6238,5425,Russia,English
6239,8900,Egypt,English
6240,6849,Indonesia,English
6241,483,Iran,English
6242,4613,Iran,English
6243,7182,United States,English
6244,8859,Kenya,English
6245,2749,Colombia,English
6246,5406,United States,English
6247,7570,South Africa,English
6248,8904,Myanmar,English
6249,5016,DR Congo,English
6250,2001,DR Congo,English
6251,9721,Russia,English
6252,258,United States,English
6253,8582,Russia,English
6254,4694,Myanmar,English
6255,9925,Myanmar,English
6256,10157,United States,English
6257,9325,Vietnam,English
6258,1300,France,English
6259,5391,France,English
6260,8141,Iran,English
6261,5454,Ukraine,English
6262,8694,United States,English
6263,8053,Algeria,English
6264,3050,Brazil,English
6265,9377,Sudan,English
6266,8293,DR Congo,English
6267,7008,Argentina,English
6268,989,United Kingdom,English
6269,6713,Tanzania,English
6270,1743,Sudan,English
6271,5574,DR Congo,English
6272,1257,South Korea,English
6273,2279,Kenya,English
6274,10086,China,English
6275,2993,Japan,English
6276,6935,Germany,English
6277,3839,Tanzania,English
6278,4227,South Africa,English
6279,2799,Thailand,English
6280,8350,Brazil,English
6281,515,Colombia,English
6282,8808,Uganda,English
6283,2249,Iran,English
6284,7082,Sudan,English
6285,3013,Japan,English
6286,3388,Ukraine,English
6287,4655,Brazil,English
6288,9817,India,English
6289,7900,Brazil,English
6290,2776,Brazil,English
6291,340,Spain,English
6292,359,Sudan,English
6293,7759,Kenya,English
6294,2733,Thailand,English
6295,8757,Japan,English
6296,9218,Pakistan,English
6297,1542,United States,English
6298,4799,Philippines,English
6299,10289,Ethiopia,English
6300,9727,Myanmar,English
6301,9621,Algeria,English
6302,9695,Russia,English
6303,7437,Brazil,English
6304,10417,Egypt,English
6305,6457,Argentina,English
6306,7030,Mexico,English
6307,9013,China,English
6308,9509,Mexico,English
6309,3825,Mexico,English
6310,4515,United Kingdom,English
6311,2747,South Korea,English
6312,6516,Nigeria,English
6313,9636,Sudan,English
6314,7398,Germany,English
6315,3717,Iran,English
6316,5205,Ethiopia,English
6317,6696,South Korea,English
6318,7991,Spain,English
6319,1303,Thailand,English
6320,9051,South Africa,English
6321,10200,Ethiopia,English
6322,10009,Colombia,English
6323,4214,Egypt,English
6324,2316,Colombia,English
6325,8411,Mexico,English
6326,6143,South Korea,English
6327,3262,Spain,English
6328,9337,Uganda,English
6329,8737,Argentina,English
6330,4490,Bangladesh,English
6331,8062,South Africa,English
6332,8622,China,English
6333,4021,Ukraine,English
6334,4330,Uganda,English
