id_compartir,compartir_tiempo,fecha_compartir,hora_compartir
3991,337,2022-09-27,22:00:00
3992,511,2022-10-05,07:00:00
3993,253,2022-10-19,11:00:00
3994,455,2022-10-25,21:00:00
3995,596,2022-10-07,07:00:00
4001,459,2022-10-22,13:00:00
4002,221,2022-10-03,09:00:00
4004,153,2022-09-24,14:00:00
4005,449,2022-10-15,05:00:00
4007,379,2022-09-27,16:00:00
4008,946,2022-11-06,04:00:00
4011,280,2022-09-21,01:00:00
4013,1,2022-09-30,07:00:00
4015,852,2022-10-17,02:00:00
4016,756,2022-10-07,16:00:00
4017,682,2022-10-17,07:00:00
4018,162,2022-09-18,18:00:00
4020,774,2022-10-13,16:00:00
4021,759,2022-10-08,03:00:00
4022,766,2022-10-09,14:00:00
4024,334,2022-09-21,02:00:00
4025,44,2022-09-13,21:00:00
4027,75,2022-09-12,16:00:00
4028,866,2022-11-03,06:00:00
4030,108,2022-10-08,12:00:00
4031,672,2022-10-08,05:00:00
4032,266,2022-10-02,05:00:00
4033,147,2022-10-01,23:00:00
4035,373,2022-10-24,22:00:00
4036,418,2022-09-28,05:00:00
4037,456,2022-10-22,09:00:00
4038,116,2022-09-08,02:00:00
4039,239,2022-09-23,19:00:00
4041,40,2022-09-10,04:00:00
4045,462,2022-10-08,19:00:00
4047,955,2022-10-24,12:00:00
4050,371,2022-09-24,14:00:00
4051,159,2022-09-16,22:00:00
4052,248,2022-10-18,03:00:00
4053,692,2022-10-20,16:00:00
4055,913,2022-11-09,22:00:00
4057,554,2022-10-24,02:00:00
4058,289,2022-10-16,10:00:00
4060,544,2022-09-24,11:00:00
4062,871,2022-10-25,08:00:00
4063,290,2022-10-15,14:00:00
4064,911,2022-10-10,00:00:00
4065,319,2022-10-03,10:00:00
4066,39,2022-10-02,14:00:00
4069,423,2022-10-07,15:00:00
4070,257,2022-09-19,15:00:00
4073,306,2022-10-14,19:00:00
4074,823,2022-10-20,10:00:00
4075,296,2022-10-19,15:00:00
4076,623,2022-10-26,03:00:00
4081,376,2022-10-23,04:00:00
4082,702,2022-11-09,06:00:00
4083,190,2022-09-27,10:00:00
4084,589,2022-10-31,05:00:00
4085,894,2022-10-31,02:00:00
4088,509,2022-10-12,15:00:00
4090,631,2022-10-25,17:00:00
4091,599,2022-09-29,21:00:00
4094,742,2022-11-01,10:00:00
4096,223,2022-09-13,21:00:00
4098,747,2022-10-22,22:00:00
4099,619,2022-11-05,04:00:00
4101,916,2022-11-09,05:00:00
4103,373,2022-10-09,12:00:00
4105,277,2022-10-04,15:00:00
4107,657,2022-11-05,01:00:00
4108,350,2022-09-21,01:00:00
4109,232,2022-10-06,17:00:00
4114,186,2022-09-19,05:00:00
4115,60,2022-09-23,23:00:00
4116,136,2022-09-12,09:00:00
4118,892,2022-11-13,23:00:00
4120,453,2022-09-28,14:00:00
4121,444,2022-10-22,11:00:00
4122,413,2022-09-27,19:00:00
4124,255,2022-10-21,21:00:00
4125,368,2022-09-26,22:00:00
4126,799,2022-10-28,07:00:00
4127,955,2022-10-13,23:00:00
4128,40,2022-10-02,20:00:00
4130,570,2022-10-15,09:00:00
4131,630,2022-10-17,02:00:00
4132,898,2022-11-14,04:00:00
4134,960,2022-11-06,20:00:00
4135,924,2022-11-16,06:00:00
4138,677,2022-10-28,18:00:00
4139,100,2022-10-09,23:00:00
4140,848,2022-11-08,08:00:00
4141,439,2022-09-25,22:00:00
4142,725,2022-11-04,14:00:00
4143,737,2022-10-07,13:00:00
4144,606,2022-10-20,03:00:00
4145,753,2022-11-01,06:00:00
4146,901,2022-10-12,09:00:00
4147,512,2022-10-15,14:00:00
4150,547,2022-10-17,18:00:00
4152,264,2022-10-03,21:00:00
4153,138,2022-09-26,16:00:00
4156,20,2022-10-04,02:00:00
4157,538,2022-10-28,06:00:00
4160,577,2022-10-23,11:00:00
4162,885,2022-10-16,11:00:00
4164,811,2022-11-13,06:00:00
4165,560,2022-11-02,20:00:00
4166,78,2022-09-07,08:00:00
4168,682,2022-11-02,08:00:00
4170,894,2022-10-12,17:00:00
4171,27,2022-09-12,11:00:00
4172,80,2022-09-16,02:00:00
4174,28,2022-09-25,09:00:00
4176,761,2022-10-27,15:00:00
4178,41,2022-09-27,03:00:00
4179,893,2022-11-01,08:00:00
4182,531,2022-10-26,08:00:00
4183,6,2022-09-24,16:00:00
4185,677,2022-10-17,06:00:00
4187,868,2022-10-24,04:00:00
4188,71,2022-10-06,23:00:00
4189,111,2022-09-26,11:00:00
4190,623,2022-10-04,22:00:00
4191,407,2022-10-04,22:00:00
4192,586,2022-10-30,22:00:00
4197,511,2022-10-08,14:00:00
4198,646,2022-11-03,18:00:00
4200,667,2022-11-02,03:00:00
4201,761,2022-10-03,05:00:00
4203,476,2022-10-21,22:00:00
4205,708,2022-11-07,02:00:00
4206,644,2022-10-08,08:00:00
4207,317,2022-09-18,09:00:00
4209,551,2022-10-01,05:00:00
4210,521,2022-10-30,12:00:00
4212,718,2022-11-09,07:00:00
4213,98,2022-10-09,20:00:00
4214,395,2022-10-04,07:00:00
4217,325,2022-09-17,00:00:00
4218,935,2022-11-18,03:00:00
4220,904,2022-11-07,22:00:00
4221,398,2022-09-20,06:00:00
4223,46,2022-10-05,02:00:00
4227,600,2022-10-14,12:00:00
4228,904,2022-11-17,21:00:00
4230,484,2022-10-17,07:00:00
4231,234,2022-09-20,04:00:00
4232,448,2022-10-03,01:00:00
4237,854,2022-10-31,10:00:00
4238,441,2022-10-18,22:00:00
4239,13,2022-09-14,05:00:00
4241,757,2022-10-25,17:00:00
4244,938,2022-10-15,03:00:00
4245,453,2022-10-07,08:00:00
4246,333,2022-10-05,16:00:00
4247,859,2022-10-24,02:00:00
4249,138,2022-09-19,04:00:00
4250,150,2022-09-19,06:00:00
4251,156,2022-10-04,09:00:00
4252,74,2022-09-12,04:00:00
4253,414,2022-10-28,13:00:00
4254,462,2022-10-24,14:00:00
4255,482,2022-10-22,23:00:00
4256,530,2022-10-09,19:00:00
4257,415,2022-10-13,16:00:00
4259,127,2022-09-20,13:00:00
4261,398,2022-10-07,08:00:00
4264,689,2022-10-09,05:00:00
4265,489,2022-09-25,01:00:00
4267,843,2022-10-14,22:00:00
4268,307,2022-10-22,16:00:00
4269,344,2022-09-19,23:00:00
4271,49,2022-10-12,03:00:00
4276,900,2022-10-29,02:00:00
4278,243,2022-10-18,08:00:00
4279,639,2022-10-30,07:00:00
4280,143,2022-10-03,23:00:00
4281,477,2022-10-24,12:00:00
4282,478,2022-10-14,10:00:00
4283,493,2022-10-28,11:00:00
4284,947,2022-11-01,02:00:00
4286,776,2022-11-02,07:00:00
4287,245,2022-10-13,07:00:00
4288,58,2022-10-09,05:00:00
4289,510,2022-09-25,18:00:00
4290,325,2022-10-04,12:00:00
4291,48,2022-09-23,00:00:00
4292,745,2022-10-16,15:00:00
4293,738,2022-11-07,22:00:00
4294,902,2022-10-30,15:00:00
4295,486,2022-10-25,07:00:00
4297,778,2022-11-08,07:00:00
4300,71,2022-09-22,07:00:00
4301,268,2022-10-01,13:00:00
4302,547,2022-10-23,17:00:00
4305,271,2022-10-10,16:00:00
4306,825,2022-11-13,02:00:00
4307,717,2022-10-26,11:00:00
4308,158,2022-09-08,17:00:00
4309,846,2022-10-26,05:00:00
4310,108,2022-09-22,18:00:00
4312,636,2022-11-03,06:00:00
4313,199,2022-10-06,00:00:00
4314,724,2022-11-05,10:00:00
4315,78,2022-10-10,21:00:00
4316,80,2022-09-30,15:00:00
4318,643,2022-10-26,06:00:00
4319,726,2022-10-12,16:00:00
4322,49,2022-10-07,05:00:00
4324,163,2022-09-29,10:00:00
4326,23,2022-10-09,02:00:00
4327,906,2022-10-16,05:00:00
4328,930,2022-10-25,09:00:00
4329,148,2022-10-13,06:00:00
4330,444,2022-10-06,04:00:00
4332,648,2022-10-03,11:00:00
4333,64,2022-09-19,23:00:00
4334,389,2022-10-04,21:00:00
4336,597,2022-11-02,06:00:00
4337,906,2022-11-02,22:00:00
4338,93,2022-09-16,00:00:00
4339,150,2022-10-16,21:00:00
4340,343,2022-10-15,06:00:00
4343,583,2022-10-02,15:00:00
4344,378,2022-10-06,13:00:00
4345,579,2022-10-28,05:00:00
4346,855,2022-11-11,01:00:00
4348,208,2022-09-11,02:00:00
4349,148,2022-09-16,20:00:00
4354,799,2022-10-28,02:00:00
4359,137,2022-09-10,22:00:00
4360,918,2022-10-31,15:00:00
4362,392,2022-10-21,12:00:00
4363,380,2022-10-25,14:00:00
4367,240,2022-10-12,16:00:00
4370,547,2022-10-02,23:00:00
4373,483,2022-10-27,22:00:00
4374,261,2022-10-09,22:00:00
4375,457,2022-10-17,16:00:00
4377,35,2022-10-08,21:00:00
4378,179,2022-10-03,01:00:00
4380,174,2022-10-08,22:00:00
4381,879,2022-11-16,09:00:00
4382,116,2022-10-12,07:00:00
4383,389,2022-10-20,09:00:00
4384,729,2022-10-11,19:00:00
4385,472,2022-10-19,11:00:00
4387,508,2022-10-13,11:00:00
4389,229,2022-09-28,19:00:00
4391,393,2022-10-18,21:00:00
4394,903,2022-11-11,08:00:00
4395,783,2022-10-19,22:00:00
4396,187,2022-10-03,20:00:00
4397,571,2022-10-20,19:00:00
4398,209,2022-09-25,07:00:00
4399,246,2022-09-22,22:00:00
4401,734,2022-10-22,02:00:00
4402,357,2022-09-24,03:00:00
4407,646,2022-09-29,13:00:00
4408,469,2022-10-06,16:00:00
4409,304,2022-10-06,01:00:00
4410,194,2022-09-18,05:00:00
4411,509,2022-10-24,03:00:00
4414,229,2022-10-10,00:00:00
4416,43,2022-09-17,15:00:00
4420,382,2022-09-22,13:00:00
4423,382,2022-10-17,12:00:00
4425,363,2022-09-18,13:00:00
4426,361,2022-10-20,15:00:00
4428,560,2022-10-28,07:00:00
4429,208,2022-09-21,07:00:00
4430,510,2022-10-19,02:00:00
4431,937,2022-10-14,06:00:00
4434,317,2022-10-04,01:00:00
4435,480,2022-10-20,14:00:00
4437,194,2022-10-02,18:00:00
4438,805,2022-10-27,22:00:00
4439,960,2022-10-27,00:00:00
4440,180,2022-10-07,08:00:00
4441,828,2022-11-08,16:00:00
4442,547,2022-10-26,18:00:00
4443,281,2022-09-28,10:00:00
4444,716,2022-10-30,10:00:00
4445,927,2022-10-24,11:00:00
4446,648,2022-10-22,17:00:00
4447,47,2022-09-26,22:00:00
4448,934,2022-11-17,08:00:00
4450,555,2022-10-20,11:00:00
4451,690,2022-10-15,15:00:00
4452,12,2022-09-23,17:00:00
4453,867,2022-11-14,05:00:00
4454,647,2022-10-30,14:00:00
4455,915,2022-10-21,01:00:00
4456,908,2022-11-08,08:00:00
4458,153,2022-10-03,02:00:00
4459,714,2022-10-10,07:00:00
4461,298,2022-10-05,10:00:00
4462,492,2022-10-05,18:00:00
4469,693,2022-11-03,06:00:00
4471,207,2022-09-14,08:00:00
4472,908,2022-11-17,22:00:00
4473,667,2022-11-06,13:00:00
4474,204,2022-09-13,16:00:00
4477,139,2022-10-04,01:00:00
4478,907,2022-10-16,20:00:00
4480,543,2022-10-18,10:00:00
4481,275,2022-09-21,19:00:00
4484,226,2022-10-06,22:00:00
4485,424,2022-10-07,15:00:00
4486,454,2022-10-19,11:00:00
4487,421,2022-09-25,05:00:00
4488,834,2022-10-07,07:00:00
4489,7,2022-09-22,14:00:00
4490,749,2022-10-28,15:00:00
4491,813,2022-10-22,23:00:00
4492,570,2022-10-13,03:00:00
4494,927,2022-11-01,19:00:00
4495,319,2022-10-11,14:00:00
4496,126,2022-09-10,19:00:00
4499,633,2022-11-06,16:00:00
4500,715,2022-10-16,21:00:00
4501,468,2022-10-21,14:00:00
4502,708,2022-10-04,20:00:00
4503,870,2022-11-03,04:00:00
4505,483,2022-10-02,02:00:00
4507,268,2022-10-03,04:00:00
4508,127,2022-10-03,13:00:00
4509,429,2022-10-17,14:00:00
4510,195,2022-10-17,09:00:00
4512,437,2022-10-15,05:00:00
4513,638,2022-10-30,00:00:00
4514,202,2022-09-19,14:00:00
4515,948,2022-10-13,13:00:00
4516,69,2022-09-23,18:00:00
4520,187,2022-10-14,20:00:00
4521,394,2022-10-18,09:00:00
4523,486,2022-10-29,23:00:00
4524,639,2022-10-15,17:00:00
4525,753,2022-10-04,22:00:00
4526,204,2022-10-05,03:00:00
4528,4,2022-10-07,12:00:00
4529,453,2022-10-26,10:00:00
4530,178,2022-10-06,14:00:00
4531,588,2022-09-26,00:00:00
4532,206,2022-09-14,19:00:00
4536,42,2022-10-09,00:00:00
4537,899,2022-11-03,11:00:00
4539,235,2022-09-29,09:00:00
4540,905,2022-11-06,10:00:00
4541,777,2022-10-12,18:00:00
4542,953,2022-10-24,23:00:00
4543,605,2022-11-04,21:00:00
4544,390,2022-10-12,00:00:00
4551,302,2022-10-08,17:00:00
4554,38,2022-09-06,16:00:00
4555,641,2022-09-29,10:00:00
4557,203,2022-09-15,03:00:00
4560,251,2022-09-17,13:00:00
4561,958,2022-11-02,19:00:00
4562,57,2022-10-07,12:00:00
4563,432,2022-09-24,13:00:00
4564,499,2022-10-08,15:00:00
4565,478,2022-10-29,06:00:00
4567,925,2022-10-13,14:00:00
4568,106,2022-09-13,04:00:00
4569,925,2022-11-06,21:00:00
4571,20,2022-10-09,12:00:00
4572,153,2022-09-10,07:00:00
4575,11,2022-09-07,13:00:00
4577,410,2022-10-25,03:00:00
4578,33,2022-10-01,13:00:00
4579,125,2022-09-07,13:00:00
4582,425,2022-09-20,16:00:00
4583,105,2022-09-21,11:00:00
4584,598,2022-10-23,09:00:00
4585,461,2022-10-21,11:00:00
4586,798,2022-10-19,07:00:00
4587,164,2022-09-30,13:00:00
4590,199,2022-10-16,10:00:00
4591,956,2022-10-27,01:00:00
4593,124,2022-09-13,22:00:00
4594,43,2022-09-06,07:00:00
4597,637,2022-10-23,22:00:00
4598,138,2022-10-12,10:00:00
4599,438,2022-09-26,14:00:00
4601,259,2022-10-17,16:00:00
4602,476,2022-10-03,21:00:00
4604,131,2022-09-11,03:00:00
4605,426,2022-10-21,14:00:00
4606,126,2022-09-28,01:00:00
4607,768,2022-10-07,21:00:00
4608,341,2022-10-10,06:00:00
4611,661,2022-10-30,19:00:00
4612,952,2022-11-12,02:00:00
4613,705,2022-11-06,01:00:00
4614,554,2022-10-09,13:00:00
4615,469,2022-10-27,18:00:00
4616,574,2022-10-04,21:00:00
4618,46,2022-09-08,16:00:00
4621,179,2022-10-15,19:00:00
4622,467,2022-10-12,12:00:00
4623,548,2022-10-04,01:00:00
4624,847,2022-11-12,01:00:00
4625,343,2022-10-10,03:00:00
4626,919,2022-11-03,05:00:00
4627,260,2022-09-22,02:00:00
4628,478,2022-10-25,17:00:00
4629,196,2022-10-02,21:00:00
4630,400,2022-10-20,18:00:00
4632,376,2022-09-20,13:00:00
4634,202,2022-09-30,14:00:00
4635,210,2022-10-06,09:00:00
4638,666,2022-09-29,11:00:00
4640,762,2022-11-02,15:00:00
4643,466,2022-10-10,10:00:00
4644,365,2022-10-10,13:00:00
4645,25,2022-09-29,03:00:00
4646,90,2022-09-19,04:00:00
4647,327,2022-10-01,10:00:00
4648,572,2022-10-16,21:00:00
4649,276,2022-10-13,02:00:00
4650,47,2022-10-07,01:00:00
4655,748,2022-10-06,18:00:00
4656,215,2022-09-14,17:00:00
4657,418,2022-10-10,22:00:00
4659,863,2022-11-13,12:00:00
4660,637,2022-10-14,01:00:00
4664,228,2022-09-27,10:00:00
4665,37,2022-10-09,16:00:00
4666,701,2022-11-08,09:00:00
4671,358,2022-09-21,09:00:00
4676,455,2022-09-23,20:00:00
4677,458,2022-10-27,11:00:00
4678,743,2022-10-23,23:00:00
4684,530,2022-10-22,16:00:00
4685,221,2022-09-25,13:00:00
4686,35,2022-10-10,11:00:00
4689,183,2022-09-15,22:00:00
4691,448,2022-10-25,00:00:00
4692,722,2022-11-07,13:00:00
4694,355,2022-10-04,01:00:00
4695,901,2022-10-10,01:00:00
4696,771,2022-10-11,17:00:00
4697,403,2022-09-24,10:00:00
4700,696,2022-10-25,10:00:00
4701,649,2022-10-03,06:00:00
4704,615,2022-11-02,11:00:00
4708,917,2022-10-13,18:00:00
4709,788,2022-11-09,07:00:00
4710,450,2022-10-06,07:00:00
4713,870,2022-10-19,02:00:00
4714,110,2022-09-25,23:00:00
4716,405,2022-10-23,01:00:00
4718,152,2022-09-15,01:00:00
4720,212,2022-10-12,05:00:00
4722,679,2022-10-14,23:00:00
4723,706,2022-10-09,14:00:00
4728,629,2022-10-21,21:00:00
4729,216,2022-09-25,13:00:00
4730,330,2022-10-11,10:00:00
4731,638,2022-10-20,00:00:00
4732,80,2022-10-09,17:00:00
4733,421,2022-09-30,09:00:00
4736,148,2022-10-08,14:00:00
4739,675,2022-10-15,05:00:00
4740,4,2022-10-02,10:00:00
4748,668,2022-10-24,13:00:00
4750,574,2022-10-28,20:00:00
4752,905,2022-10-26,13:00:00
4753,200,2022-09-26,06:00:00
4755,234,2022-09-24,02:00:00
4757,599,2022-10-02,02:00:00
4759,5,2022-10-10,07:00:00
4760,362,2022-09-20,02:00:00
4761,319,2022-09-26,13:00:00
4762,401,2022-09-26,14:00:00
4766,822,2022-10-12,23:00:00
4767,342,2022-10-21,05:00:00
4768,928,2022-11-18,22:00:00
4770,540,2022-10-12,15:00:00
4774,435,2022-09-19,23:00:00
4779,847,2022-10-14,09:00:00
4781,611,2022-10-17,18:00:00
4782,896,2022-11-08,22:00:00
4785,567,2022-10-29,21:00:00
4786,427,2022-09-29,04:00:00
4787,502,2022-10-06,18:00:00
4789,800,2022-11-11,04:00:00
4791,77,2022-09-12,13:00:00
4792,415,2022-10-13,10:00:00
4793,272,2022-10-18,15:00:00
4796,93,2022-09-13,07:00:00
4797,444,2022-09-26,14:00:00
4798,724,2022-10-22,09:00:00
4799,189,2022-09-13,16:00:00
4800,118,2022-09-28,01:00:00
4801,389,2022-09-25,15:00:00
4803,205,2022-10-09,14:00:00
4804,897,2022-10-26,01:00:00
4806,213,2022-09-30,09:00:00
4808,397,2022-09-25,11:00:00
4809,777,2022-11-07,10:00:00
4810,653,2022-10-03,01:00:00
4813,301,2022-09-22,06:00:00
4814,248,2022-10-09,18:00:00
4815,331,2022-09-26,00:00:00
4818,810,2022-10-06,10:00:00
4820,277,2022-10-08,09:00:00
4821,824,2022-11-01,17:00:00
4822,331,2022-09-17,05:00:00
4824,620,2022-09-28,01:00:00
4827,417,2022-10-12,16:00:00
4828,379,2022-10-04,09:00:00
4830,403,2022-09-28,20:00:00
4832,214,2022-09-23,08:00:00
4835,948,2022-11-17,17:00:00
4836,730,2022-11-10,10:00:00
4837,696,2022-10-06,19:00:00
4839,887,2022-10-13,09:00:00
4840,914,2022-11-14,22:00:00
4842,708,2022-10-12,17:00:00
4844,68,2022-09-28,02:00:00
4845,551,2022-10-20,18:00:00
4846,517,2022-10-05,12:00:00
4847,867,2022-11-05,03:00:00
4848,551,2022-10-22,22:00:00
4849,388,2022-10-01,03:00:00
4850,681,2022-10-14,12:00:00
4854,350,2022-10-24,11:00:00
4855,948,2022-10-26,08:00:00
4856,569,2022-11-03,13:00:00
4857,577,2022-10-12,13:00:00
4858,315,2022-09-17,12:00:00
4859,888,2022-10-15,11:00:00
4863,425,2022-10-19,23:00:00
4864,371,2022-10-18,12:00:00
4865,547,2022-09-26,09:00:00
4869,687,2022-11-06,20:00:00
4871,934,2022-10-23,20:00:00
4873,599,2022-09-29,06:00:00
4874,109,2022-09-11,13:00:00
4875,178,2022-09-09,10:00:00
4876,663,2022-10-25,02:00:00
4879,131,2022-09-17,01:00:00
4880,500,2022-09-29,01:00:00
4881,130,2022-09-19,13:00:00
4882,41,2022-10-11,22:00:00
4883,198,2022-09-11,12:00:00
4885,439,2022-10-05,04:00:00
4887,13,2022-09-06,19:00:00
4888,680,2022-11-05,09:00:00
4892,433,2022-10-21,12:00:00
4895,329,2022-09-15,10:00:00
4897,174,2022-09-26,15:00:00
4898,449,2022-10-09,14:00:00
4900,918,2022-11-07,10:00:00
4902,195,2022-09-10,06:00:00
4903,818,2022-11-07,20:00:00
4904,309,2022-09-27,05:00:00
4905,603,2022-10-06,05:00:00
4906,927,2022-11-14,13:00:00
4909,811,2022-11-12,07:00:00
4911,78,2022-09-07,16:00:00
4912,449,2022-09-28,21:00:00
4913,195,2022-09-18,05:00:00
4922,138,2022-09-16,18:00:00
4923,55,2022-09-25,16:00:00
4924,471,2022-10-18,18:00:00
4926,9,2022-09-03,14:00:00
4927,318,2022-10-14,09:00:00
4928,756,2022-10-04,08:00:00
4929,54,2022-09-08,12:00:00
4930,366,2022-10-17,12:00:00
4931,126,2022-09-15,08:00:00
4933,945,2022-11-09,04:00:00
4934,889,2022-10-18,09:00:00
4937,448,2022-10-02,00:00:00
4939,758,2022-10-31,08:00:00
4940,374,2022-10-24,00:00:00
4941,700,2022-10-21,13:00:00
4942,304,2022-09-20,19:00:00
4943,646,2022-10-18,03:00:00
4947,8,2022-09-09,12:00:00
4948,34,2022-10-06,18:00:00
4949,724,2022-11-02,15:00:00
4951,745,2022-10-31,01:00:00
4953,779,2022-10-21,01:00:00
4954,464,2022-10-05,18:00:00
4956,455,2022-10-20,09:00:00
4958,703,2022-11-09,10:00:00
4959,462,2022-09-23,06:00:00
4960,259,2022-09-20,18:00:00
4961,185,2022-09-14,04:00:00
4965,569,2022-10-06,16:00:00
4966,130,2022-10-12,12:00:00
4967,880,2022-10-20,00:00:00
4968,239,2022-10-01,06:00:00
4969,62,2022-10-13,07:00:00
4971,769,2022-10-19,21:00:00
4972,170,2022-10-09,09:00:00
4973,879,2022-11-10,04:00:00
4974,101,2022-10-06,16:00:00
4975,224,2022-10-14,16:00:00
4977,488,2022-10-02,13:00:00
4978,261,2022-10-15,05:00:00
4979,896,2022-10-17,09:00:00
4982,170,2022-09-17,08:00:00
4983,893,2022-10-27,20:00:00
4985,931,2022-10-30,00:00:00
4989,442,2022-09-21,11:00:00
4990,92,2022-09-28,11:00:00
4995,274,2022-10-09,08:00:00
4996,593,2022-10-25,20:00:00
4997,575,2022-11-03,17:00:00
4998,516,2022-10-13,12:00:00
4999,671,2022-10-12,02:00:00
5001,653,2022-10-25,13:00:00
5004,191,2022-09-27,01:00:00
5006,681,2022-11-08,00:00:00
5009,793,2022-10-29,09:00:00
5013,497,2022-10-21,01:00:00
5014,937,2022-10-26,04:00:00
5016,581,2022-10-22,10:00:00
5017,325,2022-10-24,13:00:00
5019,587,2022-11-01,20:00:00
5020,771,2022-10-22,14:00:00
5021,892,2022-10-18,02:00:00
5022,900,2022-10-13,22:00:00
5024,317,2022-09-28,01:00:00
5025,291,2022-09-15,20:00:00
5027,109,2022-09-12,09:00:00
5028,446,2022-09-23,10:00:00
5032,948,2022-11-01,03:00:00
5033,807,2022-10-17,14:00:00
5034,765,2022-10-14,01:00:00
5035,469,2022-10-11,19:00:00
5037,328,2022-09-25,13:00:00
5039,433,2022-10-02,17:00:00
5040,370,2022-09-23,01:00:00
5041,715,2022-10-20,07:00:00
5042,485,2022-10-20,04:00:00
5043,288,2022-10-05,15:00:00
5044,945,2022-11-16,05:00:00
5046,179,2022-10-07,09:00:00
5047,938,2022-11-03,05:00:00
5048,569,2022-10-31,03:00:00
5049,175,2022-09-23,09:00:00
5050,212,2022-09-30,04:00:00
5052,29,2022-09-27,19:00:00
5053,913,2022-10-14,10:00:00
5056,76,2022-09-08,17:00:00
5057,527,2022-10-19,19:00:00
5060,911,2022-11-17,13:00:00
5061,127,2022-10-08,23:00:00
5062,932,2022-11-11,11:00:00
5064,492,2022-10-14,03:00:00
5065,574,2022-10-06,15:00:00
5066,739,2022-10-07,12:00:00
5067,653,2022-10-23,18:00:00
5068,791,2022-10-26,18:00:00
5069,413,2022-10-15,15:00:00
5071,429,2022-10-23,00:00:00
5072,177,2022-09-19,11:00:00
5073,368,2022-10-07,14:00:00
5075,183,2022-09-20,11:00:00
5076,374,2022-10-11,01:00:00
5077,452,2022-10-05,13:00:00
5079,394,2022-09-28,05:00:00
5081,476,2022-10-29,23:00:00
5082,316,2022-10-23,08:00:00
5083,948,2022-10-29,12:00:00
5084,123,2022-10-04,13:00:00
5085,421,2022-09-25,11:00:00
5086,743,2022-10-20,21:00:00
5088,277,2022-09-21,18:00:00
5089,27,2022-10-11,15:00:00
5090,142,2022-09-12,14:00:00
5091,247,2022-10-02,09:00:00
5092,490,2022-10-02,19:00:00
5094,661,2022-10-27,15:00:00
5095,785,2022-10-08,19:00:00
5096,258,2022-09-26,15:00:00
5097,329,2022-09-20,07:00:00
5098,810,2022-11-08,04:00:00
5099,707,2022-10-15,08:00:00
5101,878,2022-10-29,12:00:00
5103,437,2022-10-06,02:00:00
5105,277,2022-10-03,13:00:00
5108,447,2022-09-21,09:00:00
5109,64,2022-09-19,04:00:00
5110,768,2022-11-08,16:00:00
5111,755,2022-11-09,22:00:00
5113,302,2022-09-25,01:00:00
5114,228,2022-09-29,02:00:00
5118,278,2022-09-22,02:00:00
5119,602,2022-10-17,22:00:00
5121,450,2022-10-17,11:00:00
5123,862,2022-11-05,07:00:00
5125,745,2022-10-06,17:00:00
5127,489,2022-10-09,16:00:00
5128,334,2022-10-16,08:00:00
5129,146,2022-10-13,01:00:00
5130,849,2022-10-19,02:00:00
5134,647,2022-10-29,06:00:00
5137,479,2022-10-06,16:00:00
5138,80,2022-10-09,11:00:00
5139,821,2022-10-21,01:00:00
5141,661,2022-10-16,23:00:00
5142,717,2022-10-05,12:00:00
5143,112,2022-09-13,07:00:00
5146,91,2022-09-17,13:00:00
5147,713,2022-11-02,14:00:00
5148,303,2022-10-19,14:00:00
5150,738,2022-10-13,21:00:00
5151,133,2022-09-21,17:00:00
5154,325,2022-09-21,11:00:00
5157,713,2022-10-11,16:00:00
5158,797,2022-11-07,14:00:00
5160,863,2022-11-13,05:00:00
5164,683,2022-10-23,01:00:00
5165,286,2022-10-19,06:00:00
5166,28,2022-09-10,13:00:00
5167,343,2022-10-12,14:00:00
5168,606,2022-10-26,15:00:00
5170,948,2022-10-23,10:00:00
5171,892,2022-11-09,21:00:00
5172,644,2022-09-28,09:00:00
5175,641,2022-10-11,23:00:00
5176,724,2022-10-13,10:00:00
5177,664,2022-10-22,11:00:00
5178,291,2022-10-21,08:00:00
5179,667,2022-11-07,19:00:00
5181,687,2022-10-31,16:00:00
5183,630,2022-10-28,15:00:00
5184,451,2022-10-18,16:00:00
5185,723,2022-10-18,17:00:00
5188,776,2022-11-06,09:00:00
5190,83,2022-09-10,04:00:00
5191,952,2022-10-30,06:00:00
5193,704,2022-10-02,23:00:00
5194,570,2022-10-05,07:00:00
5195,800,2022-10-26,17:00:00
5196,781,2022-10-21,22:00:00
5199,253,2022-09-22,04:00:00
5202,654,2022-11-02,22:00:00
5204,214,2022-10-12,01:00:00
5205,201,2022-09-15,20:00:00
5206,6,2022-09-24,04:00:00
5207,13,2022-09-08,11:00:00
5208,268,2022-09-13,03:00:00
5209,916,2022-11-02,15:00:00
5210,550,2022-10-18,01:00:00
5212,749,2022-10-23,03:00:00
5213,387,2022-09-18,05:00:00
5214,556,2022-10-09,20:00:00
5215,129,2022-10-10,16:00:00
5216,688,2022-11-05,02:00:00
5218,94,2022-10-05,01:00:00
5219,723,2022-10-11,08:00:00
5221,72,2022-09-15,04:00:00
5222,364,2022-09-20,08:00:00
5223,130,2022-09-10,17:00:00
5224,931,2022-11-17,19:00:00
5228,636,2022-11-04,09:00:00
5231,582,2022-09-26,04:00:00
5233,68,2022-09-12,20:00:00
5235,657,2022-10-15,23:00:00
5236,520,2022-10-13,02:00:00
5237,700,2022-10-25,12:00:00
5238,763,2022-10-25,10:00:00
5241,777,2022-11-09,03:00:00
5242,231,2022-09-16,12:00:00
5243,421,2022-10-10,14:00:00
5244,196,2022-09-25,13:00:00
