ID,Autor,autor_codificado
3952,Marcus Liu,21
3431,Nora Patel,26
949,William Kumar,32
37,Caleb Shah,6
19,Ava Murphy,3
3187,Avery Kim,4
5299,Maxwell Rivera,22
10222,Desconocido,9
1703,Ethan Hayes,12
10440,Aria Shah,2
1725,Zoe Lee,34
2105,Sophie Chen,30
5781,Sophie Chen,30
10163,Desconocido,9
411,Michael Sharma,24
5972,Desconocido,9
1647,Isabella Nguyen,15
10064,Ella Sharma,10
3800,Daniel Patel,8
2246,Desconocido,9
10480,Michael Sharma,24
5372,Avery Kim,4
8865,Benjamin Singh,5
5759,Marcus Liu,21
1859,Michael Sharma,24
6051,Alexander Lee,0
4604,Desconocido,9
5443,William Kumar,32
8176,Isabella Nguyen,15
9831,Marcus Liu,21
430,Desconocido,9
709,Logan Wong,18
765,Desconocido,9
8333,Benjamin Singh,5
5620,Desconocido,9
3157,Desconocido,9
8585,Lily Wang,17
190,Samantha Chen,29
786,Olivia Kumar,27
6759,Olivia Kumar,27
2702,Ethan Hayes,12
6979,Ava Murphy,3
5403,Sophie Chen,30
3719,Desconocido,9
6807,Desconocido,9
6282,Ava Murphy,3
4828,Sophie Chen,30
7689,Lucas Kim,19
1258,Olivia Kumar,27
8047,Chloe Nguyen,7
1316,Maxwell Rivera,22
5077,Michael Sharma,24
9649,Desconocido,9
7618,Desconocido,9
6370,Desconocido,9
5076,Mia Gupta,23
2409,Owen Rodriguez,28
9513,Michael Sharma,24
9672,Ella Sharma,10
2454,Jacob Gupta,16
289,Desconocido,9
3617,Noah Khan,25
644,William Kumar,32
1314,Emily Parker,11
3176,Gabriel Santos,13
9355,Lucas Kim,19
5517,Jacob Gupta,16
3283,Amelia Rivera,1
5559,Ella Sharma,10
3620,Amelia Rivera,1
2568,Amelia Rivera,1
9127,Gabriel Santos,13
8680,Desconocido,9
4607,Mia Gupta,23
4836,Grace Liu,14
7479,Benjamin Singh,5
8662,Logan Wong,18
6023,Gabriel Santos,13
6401,William Kumar,32
4435,Alexander Lee,0
6800,Madison Wong,20
5046,Noah Khan,25
7619,Desconocido,9
5897,Victoria Singh,31
2114,Nora Patel,26
7477,Ethan Hayes,12
10465,Aria Shah,2
1395,Benjamin Singh,5
10495,Maxwell Rivera,22
6817,Desconocido,9
4564,Gabriel Santos,13
9906,Mia Gupta,23
4857,Zoe Lee,34
9017,Benjamin Singh,5
1632,Jacob Gupta,16
2694,Desconocido,9
573,Lucas Kim,19
8262,Desconocido,9
7143,Lily Wang,17
1401,Aria Shah,2
6782,Nora Patel,26
3674,Gabriel Santos,13
2,Michael Sharma,24
6444,Desconocido,9
4064,Benjamin Singh,5
6250,Avery Kim,4
813,Desconocido,9
6931,Sophie Chen,30
2061,Aria Shah,2
9452,Michael Sharma,24
1815,William Kumar,32
9374,Desconocido,9
2756,Gabriel Santos,13
10430,Desconocido,9
9670,Desconocido,9
7450,Ethan Hayes,12
1995,Lily Wang,17
2933,Mia Gupta,23
3973,Ava Murphy,3
9315,Desconocido,9
1378,Benjamin Singh,5
9658,Lucas Kim,19
7976,Avery Kim,4
4035,Chloe Nguyen,7
5110,Gabriel Santos,13
6846,Madison Wong,20
1844,Aria Shah,2
6305,Noah Khan,25
1144,Caleb Shah,6
9240,Daniel Patel,8
8667,Maxwell Rivera,22
7329,Owen Rodriguez,28
5333,Michael Sharma,24
4389,Caleb Shah,6
2594,William Kumar,32
6108,Benjamin Singh,5
1678,Grace Liu,14
3857,Alexander Lee,0
6773,Alexander Lee,0
1575,Desconocido,9
2970,Madison Wong,20
195,Nora Patel,26
7926,Sophie Chen,30
6827,Jacob Gupta,16
7594,Owen Rodriguez,28
3815,Zoe Lee,34
8843,Owen Rodriguez,28
2944,Amelia Rivera,1
1282,Grace Liu,14
8447,Madison Wong,20
1658,Emily Parker,11
7334,Noah Khan,25
8481,Maxwell Rivera,22
3824,Desconocido,9
4288,Alexander Lee,0
5698,Ella Sharma,10
8947,Isabella Nguyen,15
7286,Desconocido,9
1302,Xavier Chang,33
10491,Lily Wang,17
7896,Noah Khan,25
9459,Chloe Nguyen,7
5633,Owen Rodriguez,28
6823,Ella Sharma,10
2212,Aria Shah,2
2299,Ella Sharma,10
4007,Alexander Lee,0
5353,Desconocido,9
8746,Mia Gupta,23
886,Grace Liu,14
7568,Alexander Lee,0
9224,Aria Shah,2
9442,Desconocido,9
6630,Lily Wang,17
559,Noah Khan,25
1739,Aria Shah,2
3296,Desconocido,9
7770,Maxwell Rivera,22
4941,Noah Khan,25
2383,Ava Murphy,3
9236,Isabella Nguyen,15
631,Zoe Lee,34
9515,Ethan Hayes,12
8209,Aria Shah,2
341,Ava Murphy,3
9159,Emily Parker,11
3491,Gabriel Santos,13
5412,William Kumar,32
9430,Isabella Nguyen,15
7321,Alexander Lee,0
7726,Owen Rodriguez,28
1584,Marcus Liu,21
4677,Marcus Liu,21
5181,Xavier Chang,33
2982,Ella Sharma,10
9700,Desconocido,9
2936,Desconocido,9
4140,Lucas Kim,19
9467,Desconocido,9
9255,Michael Sharma,24
6867,Gabriel Santos,13
7514,Michael Sharma,24
9225,Maxwell Rivera,22
4156,Mia Gupta,23
3025,Mia Gupta,23
428,Logan Wong,18
1696,Emily Parker,11
1372,Benjamin Singh,5
2324,Ethan Hayes,12
9558,Desconocido,9
7122,Grace Liu,14
6930,Desconocido,9
8734,Victoria Singh,31
4458,Desconocido,9
10245,Owen Rodriguez,28
5806,Lily Wang,17
7230,Zoe Lee,34
3405,Samantha Chen,29
6751,Desconocido,9
3464,Desconocido,9
4209,Daniel Patel,8
4249,Jacob Gupta,16
1888,Lucas Kim,19
8434,Jacob Gupta,16
1496,Victoria Singh,31
5523,Ava Murphy,3
6298,Desconocido,9
5167,Ava Murphy,3
3047,Amelia Rivera,1
2294,Desconocido,9
6385,Owen Rodriguez,28
4028,Desconocido,9
635,Gabriel Santos,13
9476,Alexander Lee,0
2227,Xavier Chang,33
5746,Ava Murphy,3
5627,Caleb Shah,6
5584,Daniel Patel,8
9946,Logan Wong,18
8586,Isabella Nguyen,15
4644,William Kumar,32
3596,Maxwell Rivera,22
10072,Xavier Chang,33
549,Grace Liu,14
910,Desconocido,9
6554,Desconocido,9
8700,Lucas Kim,19
3110,Alexander Lee,0
4474,Xavier Chang,33
3492,Desconocido,9
1587,Sophie Chen,30
311,Desconocido,9
1346,Isabella Nguyen,15
7734,Desconocido,9
1362,Desconocido,9
5418,Desconocido,9
461,Desconocido,9
560,Samantha Chen,29
7464,Desconocido,9
132,Desconocido,9
10055,Michael Sharma,24
8566,Owen Rodriguez,28
8826,Desconocido,9
7959,Lucas Kim,19
1758,Amelia Rivera,1
10542,Maxwell Rivera,22
5993,Xavier Chang,33
7307,Chloe Nguyen,7
10148,Desconocido,9
3344,Alexander Lee,0
1863,Noah Khan,25
5324,Samantha Chen,29
7531,Ava Murphy,3
8158,Isabella Nguyen,15
8593,Isabella Nguyen,15
5191,Samantha Chen,29
282,Sophie Chen,30
4821,Amelia Rivera,1
5902,Nora Patel,26
5886,Desconocido,9
2033,Desconocido,9
4557,Maxwell Rivera,22
238,Amelia Rivera,1
6628,Michael Sharma,24
1674,Desconocido,9
5086,Zoe Lee,34
6373,Xavier Chang,33
5834,Xavier Chang,33
473,Amelia Rivera,1
6520,Chloe Nguyen,7
4598,Emily Parker,11
76,Daniel Patel,8
4041,Marcus Liu,21
4094,Lily Wang,17
10022,Desconocido,9
9380,Owen Rodriguez,28
5204,Desconocido,9
7897,Benjamin Singh,5
10497,Amelia Rivera,1
10240,Desconocido,9
7555,Desconocido,9
5024,Desconocido,9
7784,Gabriel Santos,13
8535,William Kumar,32
10322,Desconocido,9
4127,Mia Gupta,23
8864,Lucas Kim,19
4832,Chloe Nguyen,7
7518,Amelia Rivera,1
8665,Maxwell Rivera,22
3319,Zoe Lee,34
8156,William Kumar,32
904,Amelia Rivera,1
4442,Nora Patel,26
4578,William Kumar,32
6036,Amelia Rivera,1
1253,Jacob Gupta,16
8946,Samantha Chen,29
10032,William Kumar,32
1367,Xavier Chang,33
6096,Maxwell Rivera,22
1430,Michael Sharma,24
707,Noah Khan,25
4646,Alexander Lee,0
279,Maxwell Rivera,22
7941,Desconocido,9
9470,Isabella Nguyen,15
2459,Ethan Hayes,12
8857,Michael Sharma,24
6866,Gabriel Santos,13
3191,Desconocido,9
1149,Lily Wang,17
8659,Lily Wang,17
9862,Chloe Nguyen,7
2875,Caleb Shah,6
1704,Marcus Liu,21
9082,Ava Murphy,3
5910,Nora Patel,26
3479,Lily Wang,17
9490,William Kumar,32
6847,Avery Kim,4
4809,Maxwell Rivera,22
6193,Avery Kim,4
5884,Owen Rodriguez,28
3379,William Kumar,32
9272,Desconocido,9
595,Chloe Nguyen,7
8464,Desconocido,9
3473,Chloe Nguyen,7
3286,Daniel Patel,8
8165,Lily Wang,17
3984,Jacob Gupta,16
5494,Benjamin Singh,5
7273,Michael Sharma,24
1268,Emily Parker,11
10160,Aria Shah,2
8228,Michael Sharma,24
3053,Chloe Nguyen,7
3649,Aria Shah,2
395,Nora Patel,26
254,William Kumar,32
388,Jacob Gupta,16
4057,Desconocido,9
122,Desconocido,9
8565,Desconocido,9
7287,Amelia Rivera,1
799,Amelia Rivera,1
6052,Maxwell Rivera,22
1493,Benjamin Singh,5
5300,Emily Parker,11
8661,Nora Patel,26
1814,Zoe Lee,34
4098,Desconocido,9
8542,Lily Wang,17
1057,Lucas Kim,19
296,Nora Patel,26
8500,Grace Liu,14
8270,Amelia Rivera,1
1163,Lily Wang,17
7884,Ethan Hayes,12
6629,Lucas Kim,19
1391,Emily Parker,11
444,Logan Wong,18
5913,Owen Rodriguez,28
7773,Olivia Kumar,27
9530,Marcus Liu,21
8870,Isabella Nguyen,15
744,Caleb Shah,6
7806,Olivia Kumar,27
8362,Isabella Nguyen,15
4839,Victoria Singh,31
955,Aria Shah,2
6368,Noah Khan,25
10505,Olivia Kumar,27
823,Jacob Gupta,16
10392,Emily Parker,11
616,Desconocido,9
9465,Ava Murphy,3
5001,William Kumar,32
5923,Avery Kim,4
9651,Marcus Liu,21
2671,Michael Sharma,24
3020,Alexander Lee,0
2548,Desconocido,9
4507,Sophie Chen,30
176,Jacob Gupta,16
2322,Desconocido,9
1387,Noah Khan,25
8199,Ava Murphy,3
7772,Grace Liu,14
5721,Nora Patel,26
8433,Desconocido,9
9167,William Kumar,32
8571,Aria Shah,2
1827,Benjamin Singh,5
10075,Samantha Chen,29
1076,Grace Liu,14
594,Victoria Singh,31
2495,Mia Gupta,23
9331,Alexander Lee,0
10140,Gabriel Santos,13
8880,Caleb Shah,6
7585,Samantha Chen,29
8768,Maxwell Rivera,22
968,Sophie Chen,30
5805,Desconocido,9
2450,Owen Rodriguez,28
10325,Alexander Lee,0
78,William Kumar,32
8131,Desconocido,9
10380,Benjamin Singh,5
2494,Nora Patel,26
349,Marcus Liu,21
2575,Sophie Chen,30
6231,Jacob Gupta,16
6026,Logan Wong,18
5157,Aria Shah,2
6946,Caleb Shah,6
2446,Noah Khan,25
2925,Samantha Chen,29
1068,Chloe Nguyen,7
2416,Desconocido,9
8930,Ava Murphy,3
7168,Noah Khan,25
5797,Sophie Chen,30
498,William Kumar,32
9882,Owen Rodriguez,28
10074,Olivia Kumar,27
10229,Grace Liu,14
8164,Aria Shah,2
4960,Sophie Chen,30
5022,Noah Khan,25
6565,Samantha Chen,29
8286,Marcus Liu,21
8030,Michael Sharma,24
10447,Daniel Patel,8
4252,Desconocido,9
3541,Ethan Hayes,12
2808,Victoria Singh,31
2455,Aria Shah,2
9248,Desconocido,9
1709,Sophie Chen,30
732,Noah Khan,25
7717,Daniel Patel,8
6652,Owen Rodriguez,28
2236,Chloe Nguyen,7
6691,Gabriel Santos,13
8189,Isabella Nguyen,15
2201,Sophie Chen,30
5453,Ethan Hayes,12
5424,Amelia Rivera,1
5594,Desconocido,9
6056,Caleb Shah,6
7,Desconocido,9
8295,Amelia Rivera,1
3448,Caleb Shah,6
7721,Samantha Chen,29
2552,Amelia Rivera,1
1073,Xavier Chang,33
1862,Desconocido,9
5441,Amelia Rivera,1
9387,Madison Wong,20
6536,Xavier Chang,33
5033,Desconocido,9
5342,Ella Sharma,10
1841,Xavier Chang,33
1136,Desconocido,9
6189,Aria Shah,2
3129,Owen Rodriguez,28
1336,Avery Kim,4
7457,Caleb Shah,6
6302,Alexander Lee,0
9115,Ethan Hayes,12
7876,Desconocido,9
5166,Marcus Liu,21
4290,Lucas Kim,19
9919,Grace Liu,14
9691,Benjamin Singh,5
4336,Nora Patel,26
7614,Amelia Rivera,1
5108,Desconocido,9
7060,Samantha Chen,29
7056,Xavier Chang,33
6045,Marcus Liu,21
8379,Victoria Singh,31
1795,Ella Sharma,10
9975,Alexander Lee,0
4628,Sophie Chen,30
4125,Ava Murphy,3
6116,Samantha Chen,29
4152,Desconocido,9
7889,Avery Kim,4
1813,Sophie Chen,30
4885,William Kumar,32
5071,Mia Gupta,23
5952,Desconocido,9
6021,Ava Murphy,3
7159,Ella Sharma,10
6569,Desconocido,9
2637,Desconocido,9
6374,Desconocido,9
1267,Lucas Kim,19
7725,Amelia Rivera,1
3266,Aria Shah,2
895,Desconocido,9
2020,Caleb Shah,6
2512,Ella Sharma,10
3346,Daniel Patel,8
1750,Ethan Hayes,12
1400,Olivia Kumar,27
3663,Amelia Rivera,1
5137,Victoria Singh,31
10463,Lily Wang,17
7937,Samantha Chen,29
5382,Jacob Gupta,16
8964,Chloe Nguyen,7
5823,Chloe Nguyen,7
3404,Michael Sharma,24
9094,Noah Khan,25
125,Grace Liu,14
2641,Xavier Chang,33
4614,Ethan Hayes,12
2245,Ethan Hayes,12
5998,Victoria Singh,31
8017,Mia Gupta,23
5761,Daniel Patel,8
7802,Noah Khan,25
3033,Caleb Shah,6
8792,Ella Sharma,10
3849,Emily Parker,11
7521,Grace Liu,14
10100,Olivia Kumar,27
2608,Benjamin Singh,5
9245,Zoe Lee,34
5953,Alexander Lee,0
4978,Ethan Hayes,12
2191,Victoria Singh,31
5916,Mia Gupta,23
7323,Lily Wang,17
4525,Desconocido,9
3956,Emily Parker,11
1307,Caleb Shah,6
338,Zoe Lee,34
6127,Sophie Chen,30
4333,Benjamin Singh,5
2225,Zoe Lee,34
9885,Daniel Patel,8
10063,Sophie Chen,30
6284,Mia Gupta,23
9556,Ethan Hayes,12
872,Marcus Liu,21
6228,Marcus Liu,21
745,Noah Khan,25
1692,Ethan Hayes,12
1404,Desconocido,9
4310,Daniel Patel,8
5611,Owen Rodriguez,28
9813,Desconocido,9
2613,Marcus Liu,21
2055,Ella Sharma,10
9656,Avery Kim,4
8811,Isabella Nguyen,15
8503,Logan Wong,18
6789,Caleb Shah,6
5390,Samantha Chen,29
7749,Avery Kim,4
4108,Caleb Shah,6
4902,Madison Wong,20
6868,William Kumar,32
9260,Nora Patel,26
4502,Isabella Nguyen,15
3970,Ava Murphy,3
4121,Sophie Chen,30
8432,Ella Sharma,10
4036,Jacob Gupta,16
5504,Zoe Lee,34
8426,Zoe Lee,34
5179,Amelia Rivera,1
4882,Madison Wong,20
2262,Jacob Gupta,16
1646,Benjamin Singh,5
4488,Jacob Gupta,16
301,William Kumar,32
3838,Desconocido,9
6450,Desconocido,9
3587,Nora Patel,26
1866,Chloe Nguyen,7
2752,Madison Wong,20
7655,Desconocido,9
7188,Caleb Shah,6
4189,Sophie Chen,30
4555,Nora Patel,26
7855,Samantha Chen,29
6741,Sophie Chen,30
6355,Caleb Shah,6
9842,Nora Patel,26
4863,Michael Sharma,24
5360,Desconocido,9
3185,Michael Sharma,24
1637,Isabella Nguyen,15
9059,Amelia Rivera,1
8218,Desconocido,9
3646,Ava Murphy,3
5338,Ella Sharma,10
3787,Lily Wang,17
7899,Desconocido,9
2720,Alexander Lee,0
6365,Chloe Nguyen,7
2071,Mia Gupta,23
6151,Owen Rodriguez,28
3377,Alexander Lee,0
10494,Desconocido,9
9713,Samantha Chen,29
7009,Aria Shah,2
5037,Caleb Shah,6
5632,Olivia Kumar,27
4649,Olivia Kumar,27
9772,Benjamin Singh,5
278,Samantha Chen,29
10312,Gabriel Santos,13
7675,Jacob Gupta,16
6839,Madison Wong,20
5709,Daniel Patel,8
5130,Daniel Patel,8
6187,Marcus Liu,21
7107,Madison Wong,20
7162,Chloe Nguyen,7
9725,Madison Wong,20
1896,Avery Kim,4
8107,Desconocido,9
5314,Desconocido,9
9417,Alexander Lee,0
1390,Desconocido,9
3458,Olivia Kumar,27
673,Ethan Hayes,12
6438,Owen Rodriguez,28
8579,Benjamin Singh,5
9836,Caleb Shah,6
7085,Victoria Singh,31
4847,Madison Wong,20
4927,Aria Shah,2
5736,Madison Wong,20
10413,Maxwell Rivera,22
5597,Owen Rodriguez,28
4037,Desconocido,9
8231,Daniel Patel,8
2193,Aria Shah,2
2830,Alexander Lee,0
2819,Lucas Kim,19
8410,Zoe Lee,34
8253,Alexander Lee,0
6983,Grace Liu,14
9423,Marcus Liu,21
724,Madison Wong,20
7043,Gabriel Santos,13
3658,Isabella Nguyen,15
10015,Ethan Hayes,12
5531,William Kumar,32
6360,Desconocido,9
5481,Avery Kim,4
8835,Caleb Shah,6
10486,Ella Sharma,10
10181,Daniel Patel,8
5601,Lucas Kim,19
3520,Amelia Rivera,1
4499,Desconocido,9
5231,Alexander Lee,0
7116,Mia Gupta,23
10517,Chloe Nguyen,7
5389,Desconocido,9
153,Owen Rodriguez,28
2484,Amelia Rivera,1
3166,Avery Kim,4
1736,Victoria Singh,31
5766,Maxwell Rivera,22
3335,Emily Parker,11
3976,Emily Parker,11
4530,Emily Parker,11
210,Grace Liu,14
2561,Desconocido,9
453,William Kumar,32
9598,Caleb Shah,6
9187,Jacob Gupta,16
2410,Desconocido,9
6699,Samantha Chen,29
7627,Caleb Shah,6
4487,Olivia Kumar,27
4716,Madison Wong,20
1003,Nora Patel,26
5801,Owen Rodriguez,28
7931,Desconocido,9
977,Aria Shah,2
2572,Lily Wang,17
8855,Isabella Nguyen,15
7932,Desconocido,9
3007,Desconocido,9
5833,Mia Gupta,23
1290,Ethan Hayes,12
522,Desconocido,9
9759,Madison Wong,20
9832,Zoe Lee,34
7005,Olivia Kumar,27
6300,Ella Sharma,10
4634,William Kumar,32
7638,Desconocido,9
142,Ava Murphy,3
8613,Zoe Lee,34
9901,Olivia Kumar,27
5168,Mia Gupta,23
10045,Desconocido,9
9542,Lucas Kim,19
2794,Nora Patel,26
7171,William Kumar,32
2043,Daniel Patel,8
9887,Desconocido,9
7475,Isabella Nguyen,15
7836,Desconocido,9
5425,Sophie Chen,30
8900,Desconocido,9
6849,Desconocido,9
483,Mia Gupta,23
4613,Chloe Nguyen,7
7182,Noah Khan,25
8859,Madison Wong,20
2749,Grace Liu,14
5406,Ella Sharma,10
7570,Madison Wong,20
8904,Desconocido,9
5016,Alexander Lee,0
2001,Aria Shah,2
9721,Amelia Rivera,1
258,Desconocido,9
8582,Desconocido,9
4694,Aria Shah,2
9925,Desconocido,9
10157,Grace Liu,14
9325,Desconocido,9
1300,Olivia Kumar,27
5391,Victoria Singh,31
8141,Desconocido,9
5454,Victoria Singh,31
8694,Victoria Singh,31
8053,Lily Wang,17
3050,Maxwell Rivera,22
9377,Alexander Lee,0
8293,Olivia Kumar,27
7008,Lily Wang,17
989,Maxwell Rivera,22
6713,Noah Khan,25
1743,Michael Sharma,24
5574,Ava Murphy,3
1257,Victoria Singh,31
2279,Ethan Hayes,12
10086,Desconocido,9
2993,Desconocido,9
6935,Logan Wong,18
3839,Michael Sharma,24
4227,Madison Wong,20
2799,Zoe Lee,34
8350,Ella Sharma,10
515,Lily Wang,17
8808,Madison Wong,20
2249,Zoe Lee,34
7082,Olivia Kumar,27
3013,Alexander Lee,0
3388,Samantha Chen,29
4655,Avery Kim,4
9817,Mia Gupta,23
7900,Isabella Nguyen,15
2776,Benjamin Singh,5
340,Daniel Patel,8
359,Avery Kim,4
7759,Nora Patel,26
2733,Marcus Liu,21
8757,Lily Wang,17
9218,Desconocido,9
1542,Olivia Kumar,27
4799,Madison Wong,20
10289,Lily Wang,17
9727,Aria Shah,2
9621,Logan Wong,18
9695,Zoe Lee,34
7437,Lucas Kim,19
10417,Aria Shah,2
6457,Desconocido,9
7030,Desconocido,9
9013,Chloe Nguyen,7
9509,Ethan Hayes,12
3825,Lily Wang,17
4515,Samantha Chen,29
2747,Desconocido,9
6516,Owen Rodriguez,28
9636,Desconocido,9
7398,Desconocido,9
3717,Zoe Lee,34
5205,Ava Murphy,3
6696,Maxwell Rivera,22
7991,Emily Parker,11
1303,Desconocido,9
9051,Isabella Nguyen,15
10200,Xavier Chang,33
10009,Victoria Singh,31
4214,Owen Rodriguez,28
2316,Logan Wong,18
8411,Marcus Liu,21
6143,Sophie Chen,30
3262,Isabella Nguyen,15
9337,Isabella Nguyen,15
8737,Lucas Kim,19
4490,Zoe Lee,34
8062,Logan Wong,18
8622,Aria Shah,2
4021,Desconocido,9
4330,Ethan Hayes,12
